comp,bumber of nodes,global clustering coefficient,transitivity
1,48,0.47202380952380957,0.49074074074074076
2,9,0.5962962962962963,0.7582417582417582
3,18,0.6314814814814814,0.5604395604395604
4,6,0.3333333333333333,0.42857142857142855
5,11,0.4090909090909091,0.46875
6,10,0.7466666666666667,0.6
7,2,0.0,0.0
8,27,0.43086419753086425,0.515625
9,6,0.4444444444444444,0.5454545454545454
10,7,0.0,0.0
11,10,0.6166666666666666,0.5357142857142857
12,10,0.73,0.75
13,8,0.6124999999999999,0.5675675675675675
14,4,0.5833333333333333,0.6
15,4,1.0,1.0
16,19,0.4473684210526316,0.4897959183673469
17,20,0.495,0.5567010309278351
18,12,0.6805555555555555,0.6153846153846154
19,10,0.35,0.42857142857142855
20,6,0.27777777777777773,0.375
21,12,0.7833333333333332,0.6857142857142857
22,3,1.0,1.0
23,3,1.0,1.0
24,19,0.4350877192982456,0.5161290322580645
25,3,1.0,1.0
26,6,0.0,0.0
27,4,0.0,0.0
28,2,0.0,0.0
29,3,1.0,1.0
30,9,0.7851851851851852,0.6176470588235294
31,3,1.0,1.0
32,2,0.0,0.0
33,2,0.0,0.0
34,4,0.5833333333333333,0.6
35,2,0.0,0.0
36,3,0.0,0.0
37,2,0.0,0.0
38,7,0.8333333333333334,0.75
39,3,1.0,1.0
40,5,0.9,0.875
41,6,0.611111111111111,0.5
42,3,0.0,0.0
43,4,0.0,0.0
44,3,1.0,1.0
45,2,0.0,0.0
46,5,0.5333333333333333,0.6
47,5,0.8666666666666666,0.7894736842105263
48,3,0.0,0.0
49,4,0.8333333333333333,0.75
50,4,0.5833333333333333,0.6
51,4,0.0,0.0
52,2,0.0,0.0
53,2,0.0,0.0
54,7,0.4523809523809524,0.35294117647058826
55,2,0.0,0.0
56,2,0.0,0.0
57,3,1.0,1.0
58,4,1.0,1.0
59,2,0.0,0.0
60,2,0.0,0.0
61,3,1.0,1.0
62,2,0.0,0.0
63,2,0.0,0.0
64,2,0.0,0.0
65,2,0.0,0.0
