comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,4,0.0,0.0
3,3,0.0,0.0
4,3,1.0,1.0
5,4,0.5833333333333334,0.6
6,2,0.0,0.0
7,2,0.0,0.0
8,2,0.0,0.0
9,2,0.0,0.0
10,8,0.2708333333333333,0.2727272727272727
11,2,0.0,0.0
12,3,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,2,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,3,0.0,0.0
21,3,0.0,0.0
22,2,0.0,0.0
23,2,0.0,0.0
24,5,0.0,0.0
25,2,0.0,0.0
26,3,0.0,0.0
27,2,0.0,0.0
28,2,0.0,0.0
29,2,0.0,0.0
30,2,0.0,0.0
31,4,0.0,0.0
32,2,0.0,0.0
