comp,bumber of nodes,global clustering coefficient,transitivity
1,10,0.3233333333333333,0.5
2,8,0.20833333333333331,0.2727272727272727
3,14,0.49761904761904757,0.42857142857142855
4,4,0.8333333333333333,0.75
5,2,0.0,0.0
6,8,0.7291666666666666,0.7142857142857143
7,3,0.0,0.0
8,5,0.4666666666666666,0.5
9,3,1.0,1.0
10,3,0.0,0.0
11,8,0.6333333333333333,0.6428571428571429
12,3,1.0,1.0
13,2,0.0,0.0
14,3,0.0,0.0
15,6,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,3,1.0,1.0
20,2,0.0,0.0
21,4,1.0,1.0
22,2,0.0,0.0
23,2,0.0,0.0
24,131,0.6006069418283158,0.5986119144013881
25,3,0.0,0.0
26,2,0.0,0.0
27,3,1.0,1.0
28,5,0.7,0.8
29,2,0.0,0.0
30,2,0.0,0.0
31,3,0.0,0.0
32,6,0.4166666666666667,0.46153846153846156
33,2,0.0,0.0
34,2,0.0,0.0
35,3,1.0,1.0
36,5,0.7,0.8
37,4,0.0,0.0
38,4,0.5833333333333334,0.6
39,3,0.0,0.0
40,3,0.0,0.0
41,3,1.0,1.0
42,2,0.0,0.0
43,3,0.0,0.0
44,4,0.0,0.0
45,5,0.4666666666666666,0.5
46,2,0.0,0.0
47,2,0.0,0.0
48,6,0.4444444444444444,0.5454545454545454
49,2,0.0,0.0
