comp,bumber of nodes,global clustering coefficient,transitivity
1,3,1.0,1.0
2,26,0.30512820512820515,0.32926829268292684
3,72,0.4272486772486772,0.47880299251870323
4,4,0.0,0.0
5,2,0.0,0.0
6,11,0.4090909090909091,0.5384615384615384
7,50,0.5078095238095238,0.5445205479452054
8,2,0.0,0.0
9,7,0.23809523809523808,0.3333333333333333
10,10,0.4333333333333333,0.4090909090909091
11,5,0.0,0.0
12,2,0.0,0.0
13,32,0.49702380952380953,0.7157360406091371
14,7,0.23809523809523808,0.3333333333333333
15,3,1.0,1.0
16,5,0.3333333333333333,0.42857142857142855
17,3,1.0,1.0
18,2,0.0,0.0
19,8,0.43750000000000006,0.6774193548387096
20,2,0.0,0.0
21,4,0.8333333333333333,0.75
22,20,0.562142857142857,0.5969387755102041
23,10,0.4166666666666667,0.5
24,3,1.0,1.0
25,2,0.0,0.0
26,12,0.5277777777777778,0.5714285714285714
27,2,0.0,0.0
28,12,0.6166666666666666,0.5454545454545454
29,16,0.6041666666666666,0.5384615384615384
30,3,0.0,0.0
31,2,0.0,0.0
32,23,0.24202898550724636,0.3684210526315789
33,9,0.48148148148148145,0.5217391304347826
34,3,1.0,1.0
35,25,0.3546666666666667,0.4158415841584158
36,8,0.20833333333333331,0.23076923076923078
37,3,0.0,0.0
38,4,0.0,0.0
39,11,0.6242424242424242,0.5454545454545454
40,4,1.0,1.0
41,4,0.8333333333333333,0.75
42,6,0.27777777777777773,0.375
43,5,0.0,0.0
44,8,0.6333333333333333,0.6428571428571429
45,42,0.3992063492063492,0.45161290322580644
46,11,0.6151515151515151,0.609375
47,4,1.0,1.0
48,2,0.0,0.0
49,4,0.0,0.0
50,2,0.0,0.0
51,5,0.8666666666666666,0.7894736842105263
52,3,1.0,1.0
53,2,0.0,0.0
54,3,1.0,1.0
55,2,0.0,0.0
56,3,1.0,1.0
57,3,1.0,1.0
58,3,1.0,1.0
59,3,0.0,0.0
60,3,0.0,0.0
61,8,0.2916666666666667,0.3333333333333333
62,4,0.5833333333333334,0.6
63,2,0.0,0.0
64,2,0.0,0.0
65,4,1.0,1.0
66,10,0.4333333333333333,0.4090909090909091
67,3,1.0,1.0
