comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,4,0.5833333333333333,0.6
3,5,0.3333333333333333,0.42857142857142855
4,4,0.0,0.0
5,4,0.0,0.0
6,3,0.0,0.0
7,4,0.0,0.0
8,3,1.0,1.0
9,3,1.0,1.0
10,3,0.0,0.0
11,4,1.0,1.0
12,2,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,4,0.0,0.0
16,3,0.0,0.0
17,3,1.0,1.0
18,12,0.4166666666666667,0.375
19,2,0.0,0.0
20,3,1.0,1.0
21,3,1.0,1.0
22,5,0.4666666666666666,0.5
23,4,0.5833333333333334,0.6
24,2,0.0,0.0
25,2,0.0,0.0
26,9,0.4222222222222222,0.6363636363636364
27,3,1.0,1.0
28,2,0.0,0.0
29,2,0.0,0.0
30,3,0.0,0.0
31,2,0.0,0.0
32,5,0.0,0.0
33,2,0.0,0.0
34,5,0.8666666666666666,0.6
35,3,0.0,0.0
36,5,0.7666666666666666,0.6428571428571429
37,9,0.5888888888888889,0.66
38,2,0.0,0.0
39,4,0.5833333333333334,0.6
40,6,0.6388888888888888,0.6818181818181818
41,4,0.0,0.0
42,3,0.0,0.0
43,2,0.0,0.0
44,5,0.0,0.0
45,3,0.0,0.0
46,3,1.0,1.0
47,3,1.0,1.0
48,4,0.0,0.0
49,3,0.0,0.0
50,4,0.0,0.0
51,4,1.0,1.0
52,2,0.0,0.0
53,2,0.0,0.0
54,2,0.0,0.0
55,6,0.9,0.8666666666666667
56,4,0.5833333333333333,0.6
57,2,0.0,0.0
58,2,0.0,0.0
59,2,0.0,0.0
60,2,0.0,0.0
61,3,0.0,0.0
62,2,0.0,0.0
63,2,0.0,0.0
64,2,0.0,0.0
65,2,0.0,0.0
66,3,0.0,0.0
67,3,0.0,0.0
68,3,1.0,1.0
69,6,0.9,0.7142857142857143
70,3,0.0,0.0
71,4,0.8333333333333333,0.75
72,2,0.0,0.0
73,2,0.0,0.0
74,4,0.5833333333333333,0.6
75,3,0.0,0.0
76,3,0.0,0.0
77,3,0.0,0.0
78,2,0.0,0.0
79,4,0.0,0.0
80,2,0.0,0.0
81,2,0.0,0.0
82,2,0.0,0.0
83,2,0.0,0.0
84,3,1.0,1.0
85,2,0.0,0.0
86,3,0.0,0.0
87,2,0.0,0.0
88,3,0.0,0.0
89,2,0.0,0.0
90,2,0.0,0.0
91,2,0.0,0.0
92,3,1.0,1.0
93,2,0.0,0.0
94,2,0.0,0.0
95,2,0.0,0.0
96,2,0.0,0.0
