cell,x,y,slice,radius
0,0,5073,0,0
1,1577,5037,1,137
2,1561,5001,1,133
3,1554,4853,1,135
4,980,4801,1,143
5,1438,4755,1,136
6,1525,4751,1,148
7,1145,4715,1,126
8,1733,4636,1,132
9,1575,4582,1,144
10,1073,4548,1,127
11,783,4546,1,144
12,1462,4442,1,136
13,1230,4398,1,149
14,1336,4395,1,126
15,1043,4387,1,135
16,529,4355,1,142
17,1690,4330,1,131
18,463,4325,1,141
19,706,4316,1,133
20,1499,4301,1,131
21,859,4294,1,130
22,1708,4289,1,141
23,1487,4280,1,138
24,1827,4248,1,125
25,1718,4207,1,147
26,724,4176,1,146
27,1106,4167,1,143
28,1435,4144,1,139
29,1167,4096,1,138
30,1758,4064,1,149
31,765,4058,1,126
32,482,4050,1,125
33,1502,4010,1,133
34,786,4007,1,142
35,300,3976,1,128
36,1763,3926,1,148
37,922,3864,1,136
38,899,3845,1,131
39,1684,3801,1,133
40,582,3758,1,141
41,1511,3734,1,146
42,1668,3725,1,132
43,987,3714,1,136
44,433,3694,1,140
45,1328,3647,1,136
46,955,3638,1,132
47,1021,3634,1,140
48,1465,3628,1,150
49,1240,3603,1,141
50,803,3538,1,131
51,1218,3527,1,145
52,494,3508,1,126
53,640,3501,1,128
54,1657,3492,1,136
55,440,3485,1,126
56,1134,3481,1,134
57,1348,3465,1,130
58,339,3455,1,148
59,1492,3454,1,144
60,988,3330,1,132
61,1234,3300,1,129
62,1627,3294,1,143
63,520,3273,1,147
64,1743,3271,1,150
65,1837,3222,1,136
66,1107,3189,1,143
67,1396,3163,1,132
68,1918,3149,1,127
69,609,3144,1,140
70,153,3092,1,147
71,1086,2995,1,134
72,684,2973,1,133
73,1296,2975,1,137
74,624,2969,1,127
75,1479,2947,1,150
76,480,2917,1,127
77,1311,2913,1,147
78,1037,2883,1,135
79,1206,2837,1,140
80,987,2775,1,134
81,1145,2768,1,148
82,776,2749,1,130
83,896,2747,1,145
84,266,2724,1,146
85,1568,2685,1,135
86,759,2677,1,142
87,1820,2668,1,149
88,909,2630,1,143
89,986,2568,1,147
90,1225,2539,1,130
91,1800,2423,1,126
92,416,2410,1,138
93,1026,2391,1,150
94,1062,2343,1,139
95,1763,2303,1,125
96,758,2253,1,125
97,1779,2226,1,149
98,1612,2198,1,144
99,391,2142,1,133
100,1239,2135,1,150
101,572,2124,1,141
102,1811,2115,1,137
103,1318,1998,1,127
104,1035,1967,1,138
105,535,1889,1,150
106,813,1840,1,144
107,608,1782,1,138
108,1458,1772,1,133
109,206,1760,1,130
110,421,1665,1,141
111,1649,1664,1,137
112,400,1653,1,132
113,1275,1639,1,147
114,1515,1621,1,131
115,1084,1573,1,127
116,830,1504,1,132
117,1009,1500,1,143
118,208,1493,1,132
119,864,1437,1,125
120,1486,1338,1,141
121,912,1331,1,135
122,1368,1297,1,131
123,856,1251,1,131
124,1214,1219,1,127
125,1303,1192,1,143
126,1280,1030,1,131
127,1381,997,1,143
128,1183,982,1,150
129,423,1347,2,132
130,274,1310,2,131
131,611,1179,2,129
132,317,1037,2,141
133,995,969,2,141
134,1029,924,2,137
135,620,905,2,129
136,349,889,2,147
137,1314,858,2,139
138,360,857,2,130
139,1425,701,2,140
140,1273,689,2,142
141,544,688,2,146
142,1201,653,2,125
143,1404,608,2,136
144,1630,597,2,142
145,574,584,2,135
146,1546,563,2,139
147,1207,554,2,132
148,1379,526,2,134
149,574,518,2,149
150,698,517,2,149
151,720,504,2,139
152,1860,474,2,129
153,1556,465,2,145
154,1777,439,2,140
155,1992,398,2,141
156,1608,392,2,137
157,1227,333,2,135
158,1879,324,2,144
159,1167,316,2,126
160,1976,318,2,135
161,1654,303,2,145
162,1354,292,2,144
163,920,276,2,133
164,1209,271,2,144
165,2285,266,2,138
166,848,247,2,139
167,1293,241,2,126
168,1973,236,2,137
169,1574,178,2,142
170,1134,153,2,127
171,1039,111,2,150
172,1711,103,2,139
173,1255,100,2,125
174,1496,0,2,140
175,1994,4908,3,130
176,2138,4846,3,127
177,1949,4835,3,147
178,2435,4831,3,130
179,2529,4692,3,145
180,1996,4668,3,141
181,2338,4665,3,144
182,2288,4659,3,148
183,1924,4656,3,128
184,2470,4598,3,150
185,2349,4563,3,139
186,2264,4503,3,128
187,2566,4500,3,141
188,2491,4465,3,132
189,2354,4454,3,141
190,2635,4404,3,132
191,2594,4387,3,141
192,2280,4358,3,132
193,2992,4348,3,145
194,3060,4323,3,138
195,3066,4241,3,146
196,2990,4218,3,128
197,2598,4191,3,145
