comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,3,0.0,0.0
3,2,0.0,0.0
4,2,0.0,0.0
5,4,0.0,0.0
6,2,0.0,0.0
7,2,0.0,0.0
8,2,0.0,0.0
9,2,0.0,0.0
10,2,0.0,0.0
11,2,0.0,0.0
12,3,1.0,1.0
13,4,0.0,0.0
14,3,0.0,0.0
15,5,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,2,0.0,0.0
21,2,0.0,0.0
22,3,0.0,0.0
23,2,0.0,0.0
24,3,0.0,0.0
25,2,0.0,0.0
26,2,0.0,0.0
27,4,0.0,0.0
28,2,0.0,0.0
29,3,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,3,0.0,0.0
33,3,0.0,0.0
34,3,0.0,0.0
35,5,0.0,0.0
36,2,0.0,0.0
37,2,0.0,0.0
38,4,0.0,0.0
39,5,0.5333333333333333,0.6
40,2,0.0,0.0
41,2,0.0,0.0
42,2,0.0,0.0
43,2,0.0,0.0
44,2,0.0,0.0
45,5,0.8666666666666668,0.6
46,4,0.0,0.0
47,4,0.0,0.0
48,2,0.0,0.0
49,4,0.0,0.0
50,2,0.0,0.0
51,3,1.0,1.0
52,2,0.0,0.0
53,6,0.3333333333333333,0.5
54,2,0.0,0.0
55,2,0.0,0.0
56,2,0.0,0.0
57,4,0.0,0.0
58,2,0.0,0.0
59,2,0.0,0.0
60,3,0.0,0.0
61,2,0.0,0.0
62,2,0.0,0.0
63,3,0.0,0.0
64,2,0.0,0.0
65,3,1.0,1.0
66,2,0.0,0.0
67,2,0.0,0.0
68,11,0.2424242424242424,0.391304347826087
69,2,0.0,0.0
70,2,0.0,0.0
71,4,0.5833333333333334,0.6
72,5,0.5333333333333333,0.6
73,2,0.0,0.0
74,4,0.5833333333333334,0.6
75,5,0.5333333333333333,0.6
76,9,0.3888888888888889,0.5769230769230769
77,2,0.0,0.0
