cell,x,y,slice,radius
0,0,6033,0,0
1,2419,5807,3,140
2,2090,5789,3,132
3,2282,5762,3,130
4,2251,5732,3,127
5,2525,5717,3,126
6,2263,5643,3,146
7,2210,5621,3,135
8,2729,5577,3,139
9,2122,5547,3,137
10,2529,5539,3,136
11,2147,5525,3,140
12,2190,5520,3,134
13,2371,5501,3,146
14,2144,5442,3,126
15,2274,5443,3,126
16,2696,5383,3,136
17,2293,5380,3,134
18,2179,5377,3,137
19,2857,5364,3,147
20,2242,5299,3,137
21,2921,5296,3,127
22,2574,5255,3,135
23,3123,5251,3,144
24,2648,5226,3,125
25,2280,5200,3,133
26,2529,5189,3,125
27,2960,5171,3,149
28,2791,5173,3,129
29,3156,5155,3,136
30,2321,5139,3,136
31,2886,5097,3,146
32,3317,5089,3,132
33,2395,5088,3,141
34,2628,5086,3,125
35,3454,5039,3,140
36,2514,5022,3,133
37,3235,5015,3,127
38,2234,5011,3,138
39,3164,4958,3,149
40,2839,4955,3,132
41,2323,4942,3,141
42,2738,4943,3,135
43,3044,4938,3,137
44,2928,4907,3,138
45,2695,4892,3,148
46,3596,4882,3,134
47,3189,4837,3,142
48,2878,4807,3,133
49,2276,4806,3,131
50,3585,4798,3,150
51,3503,4777,3,133
52,2455,4775,3,146
53,3531,4770,3,150
54,3089,4740,3,135
55,2517,4737,3,139
56,2580,4625,3,147
57,3424,4624,3,131
58,2899,4611,3,141
59,2450,4610,3,148
60,2942,4608,3,147
61,3056,4601,3,129
62,2264,4593,3,135
63,3253,4537,3,140
64,2868,4503,3,126
65,3075,4455,3,145
66,2869,4449,3,133
67,2652,4432,3,126
68,2272,4425,3,150
69,3483,4392,3,143
70,2446,4388,3,133
71,3026,4357,3,127
72,3648,4345,3,142
73,3119,4290,3,132
74,2429,4275,3,140
75,3233,4247,3,141
76,2844,4248,3,126
77,3969,4234,3,133
78,3847,4216,3,144
79,3686,4185,3,139
80,2439,4184,3,134
81,2742,4176,3,135
82,2841,4154,3,126
83,3342,4146,3,149
84,2898,4142,3,142
85,3791,4132,3,135
86,2393,4097,3,128
87,3257,4029,3,149
88,2966,4026,3,136
89,2315,4020,3,125
90,2986,4000,3,149
91,4078,4003,3,146
92,3821,3924,3,147
93,3077,3899,3,135
94,3397,3886,3,138
95,4114,3845,3,140
96,3152,3840,3,125
97,2814,3834,3,143
98,2343,3826,3,133
99,3425,3766,3,145
100,3990,3766,3,149
101,2729,3763,3,131
102,2668,3744,3,138
103,3751,3740,3,145
104,3504,3738,3,135
105,3812,3731,3,126
106,3479,3730,3,126
107,3370,3703,3,128
108,2814,3703,3,142
109,2296,3677,3,143
110,2409,3677,3,128
111,3931,3669,3,137
112,3059,3662,3,138
113,3313,3664,3,130
114,3816,3647,3,148
115,3705,3637,3,142
116,3304,3612,3,128
117,2465,3604,3,135
118,3467,3589,3,125
119,3141,3569,3,129
120,3094,3566,3,141
121,4088,3505,3,142
122,3912,3502,3,128
123,2511,3500,3,136
124,3716,3484,3,133
125,2569,3456,3,146
126,3679,3450,3,147
127,4166,3427,3,133
128,2845,3412,3,140
129,3479,3416,3,143
130,3097,3389,3,135
131,3392,3384,3,149
132,3492,3358,3,148
133,3307,3363,3,130
134,3804,3353,3,137
135,3229,3330,3,139
136,3650,3328,3,131
137,3045,3301,3,139
138,3850,3291,3,132
139,2625,3289,3,149
140,3289,3261,3,131
141,2978,3253,3,130
142,2303,3245,3,130
143,2623,3222,3,141
144,3447,3214,3,126
145,3333,3194,3,125
146,3712,3182,3,130
147,3986,3172,3,134
148,2897,3171,3,138
149,3862,3161,3,134
150,3745,3149,3,148
