cell,x,y,slice,radius
0,0,5073,0,0
1,423,1347,2,135
2,274,1310,2,140
3,611,1179,2,141
4,317,1037,2,143
5,995,969,2,149
6,1029,924,2,133
7,620,905,2,138
8,349,889,2,136
9,1314,858,2,148
10,360,857,2,127
11,1425,701,2,133
12,1273,689,2,127
13,544,688,2,139
14,1201,653,2,140
15,1404,608,2,138
16,1630,597,2,147
17,574,584,2,135
18,1546,563,2,144
19,1207,554,2,133
20,1379,526,2,129
21,574,518,2,145
22,698,517,2,145
23,720,504,2,125
24,1860,474,2,129
25,1556,465,2,126
26,1777,439,2,144
27,1992,398,2,126
28,1608,392,2,146
29,1227,333,2,129
30,1879,324,2,141
31,1167,316,2,144
32,1976,318,2,141
33,1654,303,2,143
34,1354,292,2,127
35,920,276,2,125
36,1209,271,2,138
37,2285,266,2,136
38,848,247,2,134
39,1293,241,2,130
40,1973,236,2,132
41,1574,178,2,127
42,1134,153,2,127
43,1039,111,2,137
44,1711,103,2,140
45,1255,100,2,131
46,1496,0,2,133
