cell,x,y,slice,radius
0,0,4755,0,0
1,1035,4333,3,136
2,1183,4206,3,146
3,971,3950,3,127
4,879,3839,3,148
5,546,3822,3,150
6,963,3820,3,143
7,797,3806,3,134
8,558,3624,3,146
9,915,3608,3,141
10,520,3492,3,148
11,766,3362,3,130
12,229,3264,3,136
13,589,3215,3,148
14,741,3142,3,131
15,947,2918,3,136
16,641,2899,3,130
17,301,2814,3,144
18,131,2784,3,140
19,768,2690,3,149
20,1109,2630,3,134
21,255,2587,3,149
22,743,2554,3,139
23,853,2538,3,148
24,1601,2539,3,131
25,856,2476,3,133
26,456,2392,3,136
27,783,2308,3,133
28,1119,2309,3,139
29,979,2227,3,128
30,781,2202,3,145
31,667,2172,3,127
32,1681,2162,3,136
33,1009,2128,3,140
34,1744,2075,3,130
35,1879,2064,3,143
36,1160,2056,3,128
37,373,2036,3,144
38,840,2025,3,143
39,125,1993,3,141
40,1405,1947,3,135
41,893,1900,3,139
42,801,1641,3,137
43,531,1631,3,138
44,1604,1606,3,140
45,1374,1602,3,137
46,2027,1535,3,128
47,1246,1507,3,147
48,2228,1504,3,130
49,1782,1478,3,133
50,1679,1428,3,144
51,2379,1310,3,141
52,1779,1307,3,127
53,1958,1084,3,133
54,2688,1061,3,137
55,1642,982,3,132
56,2034,951,3,129
57,2551,901,3,128
58,1850,857,3,143
59,1338,809,3,126
60,1774,643,3,146
61,2077,577,3,141
62,1910,576,3,148
63,2166,312,3,150
64,1678,303,3,149
65,1887,239,3,144
