comp,bumber of nodes,global clustering coefficient,transitivity
1,3,0.0,0.0
2,2,0.0,0.0
3,4,0.5833333333333333,0.6
4,4,0.0,0.0
5,4,0.5833333333333334,0.6
6,3,1.0,1.0
7,2,0.0,0.0
8,17,0.2549019607843137,0.45
9,4,0.0,0.0
10,2,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,7,0.23809523809523808,0.3333333333333333
16,2,0.0,0.0
17,6,0.5833333333333334,0.75
18,3,1.0,1.0
19,4,0.5833333333333334,0.6
20,3,0.0,0.0
21,11,0.13636363636363635,0.1875
22,5,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
25,9,0.5518518518518518,0.41379310344827586
26,2,0.0,0.0
27,4,0.0,0.0
28,2,0.0,0.0
29,3,1.0,1.0
30,2,0.0,0.0
31,12,0.4083333333333334,0.6111111111111112
32,3,0.0,0.0
33,3,0.0,0.0
34,2,0.0,0.0
35,7,0.42857142857142855,0.46153846153846156
36,4,0.5833333333333333,0.6
37,4,0.0,0.0
38,7,0.6666666666666666,0.5454545454545454
39,2,0.0,0.0
40,7,0.23809523809523808,0.3333333333333333
41,3,0.0,0.0
42,3,0.0,0.0
43,6,0.5833333333333334,0.5294117647058824
44,2,0.0,0.0
45,4,0.0,0.0
46,2,0.0,0.0
47,2,0.0,0.0
48,3,0.0,0.0
49,5,0.3333333333333333,0.42857142857142855
50,3,1.0,1.0
51,5,0.0,0.0
52,5,0.4666666666666667,0.5
53,2,0.0,0.0
54,2,0.0,0.0
55,2,0.0,0.0
56,4,1.0,1.0
57,6,0.3888888888888889,0.42857142857142855
58,2,0.0,0.0
59,3,0.0,0.0
60,4,0.0,0.0
61,2,0.0,0.0
62,2,0.0,0.0
63,2,0.0,0.0
64,2,0.0,0.0
65,2,0.0,0.0
66,3,0.0,0.0
67,3,1.0,1.0
68,3,0.0,0.0
69,2,0.0,0.0
70,3,0.0,0.0
71,7,0.38095238095238093,0.5
72,2,0.0,0.0
73,3,0.0,0.0
74,2,0.0,0.0
75,2,0.0,0.0
76,3,0.0,0.0
77,2,0.0,0.0
78,2,0.0,0.0
79,3,0.0,0.0
80,2,0.0,0.0
81,5,0.0,0.0
82,4,0.5833333333333333,0.6
83,2,0.0,0.0
84,5,0.0,0.0
85,3,0.0,0.0
86,5,0.0,0.0
87,4,0.0,0.0
88,2,0.0,0.0
89,2,0.0,0.0
90,2,0.0,0.0
91,4,0.0,0.0
92,6,0.7777777777777777,0.6
93,2,0.0,0.0
94,4,0.8333333333333333,0.75
95,5,0.0,0.0
96,3,0.0,0.0
97,2,0.0,0.0
98,2,0.0,0.0
99,9,0.4444444444444444,0.4
100,4,0.0,0.0
101,2,0.0,0.0
102,2,0.0,0.0
103,4,0.5833333333333334,0.6
104,3,0.0,0.0
105,2,0.0,0.0
106,2,0.0,0.0
107,2,0.0,0.0
108,2,0.0,0.0
109,2,0.0,0.0
110,2,0.0,0.0
111,2,0.0,0.0
112,3,0.0,0.0
113,2,0.0,0.0
114,3,1.0,1.0
115,2,0.0,0.0
116,3,0.0,0.0
117,2,0.0,0.0
118,4,0.5833333333333333,0.6
119,3,0.0,0.0
120,2,0.0,0.0
121,4,0.0,0.0
122,2,0.0,0.0
123,5,0.4666666666666666,0.5
124,4,0.0,0.0
125,2,0.0,0.0
126,2,0.0,0.0
127,2,0.0,0.0
128,2,0.0,0.0
129,2,0.0,0.0
130,2,0.0,0.0
131,3,1.0,1.0
132,2,0.0,0.0
133,2,0.0,0.0
134,2,0.0,0.0
