comp,bumber of nodes,global clustering coefficient,transitivity
1,8,0.41666666666666663,0.48
2,2,0.0,0.0
3,14,0.6238095238095239,0.6075949367088608
4,4,0.5833333333333333,0.6
5,2,0.0,0.0
6,15,0.5377777777777778,0.6774193548387096
7,5,0.3333333333333333,0.3333333333333333
8,3,1.0,1.0
9,4,0.0,0.0
10,6,0.611111111111111,0.7142857142857143
11,3,0.0,0.0
12,2,0.0,0.0
13,5,0.0,0.0
14,9,0.5185185185185185,0.46153846153846156
15,2,0.0,0.0
16,4,0.5833333333333334,0.6
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,15,0.4977777777777777,0.7419354838709677
21,9,0.5333333333333333,0.46153846153846156
22,7,0.3333333333333333,0.375
23,2,0.0,0.0
24,4,0.5833333333333333,0.6
25,3,0.0,0.0
26,5,0.0,0.0
27,30,0.46111111111111114,0.4943181818181818
28,2,0.0,0.0
29,5,0.7666666666666666,0.6428571428571429
30,3,0.0,0.0
31,3,1.0,1.0
32,5,0.7666666666666666,0.6428571428571429
33,6,0.27777777777777773,0.375
34,8,0.6958333333333333,0.5294117647058824
35,3,1.0,1.0
36,6,0.5277777777777778,0.5625
37,2,0.0,0.0
