comp,bumber of nodes,global clustering coefficient,transitivity
1,3,0.0,0.0
2,6,0.3611111111111111,0.3333333333333333
3,2,0.0,0.0
4,2,0.0,0.0
5,4,0.5833333333333333,0.6
6,3,1.0,1.0
7,2,0.0,0.0
8,3,0.0,0.0
9,5,0.4666666666666667,0.5
10,2,0.0,0.0
11,3,0.0,0.0
12,3,0.0,0.0
13,7,0.7714285714285714,0.6
14,2,0.0,0.0
15,2,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,3,0.0,0.0
20,2,0.0,0.0
21,4,0.5833333333333333,0.6
22,3,0.0,0.0
23,3,0.0,0.0
24,4,0.0,0.0
25,2,0.0,0.0
26,3,1.0,1.0
27,2,0.0,0.0
28,3,0.0,0.0
29,4,0.5833333333333334,0.6
30,2,0.0,0.0
