comp,bumber of nodes,global clustering coefficient,transitivity
1,37,0.5994208494208495,0.6070381231671554
2,6,0.5833333333333334,0.75
3,139,0.583284022132943,0.6258549931600548
4,38,0.5817460317460318,0.598159509202454
5,2,0.0,0.0
6,9,0.829100529100529,0.6666666666666666
7,7,0.5952380952380951,0.6428571428571429
8,5,0.5333333333333333,0.6
9,3,1.0,1.0
10,4,0.8333333333333333,0.75
11,11,0.5818181818181818,0.525
12,4,1.0,1.0
13,12,0.5924603174603175,0.7590361445783133
14,9,0.8296296296296296,0.7636363636363637
15,2,0.0,0.0
16,2,0.0,0.0
17,5,0.9,0.875
18,3,0.0,0.0
