comp,bumber of nodes,global clustering coefficient,transitivity
1,429,0.5813015785043757,0.6024298282362799
2,13,0.7633699633699634,0.678082191780822
3,4,0.5833333333333333,0.6
4,2,0.0,0.0
5,8,0.47916666666666663,0.3333333333333333
6,7,0.7428571428571429,0.8571428571428571
7,3,0.0,0.0
8,10,0.7833333333333334,0.6964285714285714
9,3,1.0,1.0
10,3,1.0,1.0
