cell,x,y,slice,radius
0,0,5642,0,0
1,2497,5593,1,144
2,2716,5588,1,144
3,3115,5565,1,134
4,2065,5516,1,134
5,3165,5487,1,131
6,2495,5480,1,136
7,2398,5470,1,126
8,1999,5446,1,132
9,2927,5437,1,138
10,2120,5415,1,127
11,2807,5413,1,146
12,1886,5406,1,142
13,2110,5399,1,132
14,2637,5379,1,147
15,3521,5361,1,127
16,1752,5355,1,144
17,2497,5356,1,132
18,3428,5346,1,143
19,2122,5326,1,148
20,2597,5312,1,139
21,3279,5295,1,138
22,3407,5290,1,133
23,2504,5291,1,126
24,1959,5289,1,136
25,3251,5278,1,135
26,2726,5272,1,130
27,3487,5259,1,142
28,2914,5245,1,129
29,3062,5243,1,145
30,2076,5242,1,137
31,1838,5222,1,148
32,1745,5198,1,142
33,2641,5192,1,126
34,2321,5187,1,130
35,2634,5156,1,149
36,2357,5154,1,148
37,1931,5126,1,148
38,2558,5117,1,130
39,2021,5117,1,137
40,1956,5112,1,128
41,3188,5088,1,134
42,2243,5080,1,138
43,2639,5055,1,143
44,1879,5046,1,139
45,2523,5033,1,144
46,1875,5023,1,140
47,2574,5017,1,146
48,3454,4984,1,137
49,2346,4913,1,139
50,3090,4910,1,130
51,1957,4887,1,148
52,3392,4885,1,149
53,2335,4860,1,144
54,3301,4844,1,129
55,1989,4832,1,137
56,3696,4789,1,150
57,1881,4771,1,134
58,2423,4730,1,142
59,2130,4715,1,149
60,3747,4686,1,148
61,2765,4677,1,129
62,1865,4654,1,141
63,2561,4646,1,134
64,2355,4643,1,135
65,2172,4641,1,126
66,3584,4607,1,136
67,2215,4608,1,135
68,2721,4601,1,136
69,3266,4593,1,129
70,2682,4589,1,142
71,1893,4573,1,146
72,2167,4563,1,140
73,3731,4555,1,131
74,3492,4552,1,125
75,3659,4518,1,137
76,3699,4514,1,136
77,3588,4489,1,139
78,3113,4478,1,150
79,3088,4467,1,135
80,2687,4430,1,136
81,3914,4415,1,134
82,3393,4396,1,127
83,2296,4384,1,136
84,1978,4358,1,146
85,2458,4311,1,147
86,2645,4243,1,145
87,3048,4143,1,126
88,2048,4134,1,132
89,3022,4131,1,150
90,2862,4102,1,142
91,2969,4101,1,130
92,1842,4096,1,150
93,3666,4093,1,139
94,3163,4080,1,138
95,2870,4079,1,128
96,2604,4057,1,131
97,3207,4026,1,125
98,2472,3986,1,147
99,2871,3980,1,143
100,2102,3976,1,140
101,2530,3966,1,139
102,2566,3932,1,141
103,2921,3913,1,126
104,2513,3909,1,150
105,2924,3868,1,141
106,1930,3838,1,136
107,2174,3823,1,131
108,3390,3812,1,149
109,2759,3806,1,129
110,3743,3804,1,132
111,2169,3741,1,134
112,2308,3705,1,130
113,3623,3691,1,142
114,2932,3689,1,148
115,2727,3640,1,145
116,1937,3619,1,126
