comp,bumber of nodes,global clustering coefficient,transitivity
1,12,0.38888888888888884,0.4090909090909091
2,2,0.0,0.0
3,2,0.0,0.0
4,5,0.4666666666666666,0.5
5,4,0.0,0.0
6,2,0.0,0.0
7,2,0.0,0.0
8,3,0.0,0.0
9,3,0.0,0.0
10,4,0.0,0.0
11,2,0.0,0.0
12,3,0.0,0.0
13,3,0.0,0.0
14,2,0.0,0.0
15,2,0.0,0.0
16,3,0.0,0.0
17,2,0.0,0.0
18,3,1.0,1.0
19,2,0.0,0.0
20,2,0.0,0.0
21,2,0.0,0.0
22,2,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
25,2,0.0,0.0
26,6,0.27777777777777773,0.375
27,4,0.0,0.0
28,6,0.7000000000000001,0.42857142857142855
29,2,0.0,0.0
30,2,0.0,0.0
31,4,0.8333333333333333,0.75
32,2,0.0,0.0
33,5,0.3333333333333333,0.42857142857142855
34,2,0.0,0.0
35,3,0.0,0.0
36,4,0.8333333333333333,0.75
37,2,0.0,0.0
38,5,0.3333333333333333,0.42857142857142855
39,4,0.5833333333333333,0.6
40,2,0.0,0.0
41,2,0.0,0.0
42,3,0.0,0.0
43,2,0.0,0.0
44,2,0.0,0.0
45,2,0.0,0.0
46,2,0.0,0.0
47,2,0.0,0.0
48,2,0.0,0.0
49,7,0.4714285714285714,0.42857142857142855
50,5,0.7,0.8
51,2,0.0,0.0
52,4,0.0,0.0
53,2,0.0,0.0
54,2,0.0,0.0
55,3,0.0,0.0
56,2,0.0,0.0
57,4,0.0,0.0
58,6,0.3333333333333333,0.5
59,6,0.7777777777777777,0.6
60,4,0.8333333333333333,0.75
61,2,0.0,0.0
62,3,0.0,0.0
63,5,0.0,0.0
64,2,0.0,0.0
65,7,0.5238095238095238,0.46153846153846156
66,6,0.27777777777777773,0.375
67,14,0.2380952380952381,0.2727272727272727
68,6,0.7277777777777777,0.7297297297297297
69,6,0.38888888888888884,0.42857142857142855
70,3,0.0,0.0
71,2,0.0,0.0
72,2,0.0,0.0
73,3,0.0,0.0
74,3,1.0,1.0
75,2,0.0,0.0
76,2,0.0,0.0
77,3,0.0,0.0
78,13,0.6923076923076923,0.4838709677419355
79,3,0.0,0.0
80,2,0.0,0.0
81,3,0.0,0.0
82,2,0.0,0.0
83,2,0.0,0.0
84,2,0.0,0.0
85,3,0.0,0.0
86,2,0.0,0.0
87,2,0.0,0.0
88,3,0.0,0.0
89,2,0.0,0.0
90,2,0.0,0.0
91,2,0.0,0.0
92,2,0.0,0.0
93,7,0.7142857142857143,0.6
94,2,0.0,0.0
95,2,0.0,0.0
96,3,0.0,0.0
97,2,0.0,0.0
98,3,0.0,0.0
99,2,0.0,0.0
100,2,0.0,0.0
101,2,0.0,0.0
102,6,0.38888888888888884,0.375
103,2,0.0,0.0
104,5,0.4666666666666666,0.5
105,6,0.27777777777777773,0.375
106,3,0.0,0.0
