comp,bumber of nodes,global clustering coefficient,transitivity
1,84,0.4732142857142857,0.5816326530612245
2,14,0.5,0.47368421052631576
3,7,0.5,0.5
4,3,0.0,0.0
5,18,0.5166666666666667,0.673469387755102
6,6,0.611111111111111,0.5
7,8,0.6625,0.574468085106383
8,4,1.0,1.0
9,7,0.5238095238095238,0.5454545454545454
10,7,0.6714285714285715,0.6857142857142857
11,2,0.0,0.0
12,7,0.3571428571428571,0.42857142857142855
13,7,0.4523809523809524,0.5294117647058824
14,10,0.5333333333333333,0.5294117647058824
15,5,0.8666666666666666,0.6
16,4,0.5833333333333334,0.6
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,3,1.0,1.0
21,8,0.8583333333333334,0.72
22,3,1.0,1.0
23,4,0.8333333333333333,0.75
24,3,1.0,1.0
25,3,1.0,1.0
26,2,0.0,0.0
27,3,1.0,1.0
28,2,0.0,0.0
29,2,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
