comp,bumber of nodes,global clustering coefficient,transitivity
1,27,0.6234567901234569,0.5909090909090909
2,4,0.0,0.0
3,30,0.5006349206349205,0.5036496350364964
4,6,0.8222222222222223,0.75
5,16,0.59375,0.527027027027027
6,2,0.0,0.0
7,19,0.3228070175438596,0.375
8,35,0.45387755102040817,0.46706586826347307
9,2,0.0,0.0
10,4,0.0,0.0
11,7,0.5238095238095238,0.6818181818181818
12,2,0.0,0.0
13,2,0.0,0.0
14,12,0.5777777777777777,0.6290322580645161
15,3,0.0,0.0
16,15,0.647936507936508,0.648
17,2,0.0,0.0
18,9,0.7703703703703704,0.639344262295082
19,3,0.0,0.0
20,3,0.0,0.0
21,11,0.6272727272727273,0.6875
22,9,0.6999999999999998,0.5294117647058824
23,6,0.5277777777777778,0.5625
24,5,0.9,0.875
25,2,0.0,0.0
26,2,0.0,0.0
27,2,0.0,0.0
28,3,1.0,1.0
29,2,0.0,0.0
30,2,0.0,0.0
31,4,1.0,1.0
32,2,0.0,0.0
