comp,bumber of nodes,global clustering coefficient,transitivity
1,3,0.0,0.0
2,2,0.0,0.0
3,5,0.7666666666666666,0.6428571428571429
4,17,0.5882352941176471,0.6219512195121951
5,2,0.0,0.0
6,11,0.45454545454545453,0.42857142857142855
7,2,0.0,0.0
8,3,0.0,0.0
9,27,0.4555555555555556,0.5483870967741935
10,2,0.0,0.0
11,3,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,4,0.0,0.0
16,29,0.31494252873563217,0.3076923076923077
17,2,0.0,0.0
18,4,0.0,0.0
19,2,0.0,0.0
20,7,0.5809523809523809,0.5
21,45,0.4406701940035273,0.49714285714285716
22,2,0.0,0.0
23,7,0.5714285714285714,0.5294117647058824
24,2,0.0,0.0
25,3,1.0,1.0
26,9,0.6111111111111112,0.6176470588235294
27,32,0.5852678571428571,0.5657894736842105
