N,X,Y,Slice
329,349,3452,3
330,1095,3477,3
331,1693,3506,3
332,379,3529,3
333,600,3579,3
334,95,3615,3
335,1562,3615,3
336,376,3619,3
337,465,3628,3
338,555,3640,3
339,1998,3653,3
340,374,3741,3
341,1553,3745,3
342,2023,3773,3
343,559,3790,3
344,335,3801,3
345,481,3812,3
346,517,3823,3
347,1178,3847,3
348,822,3943,3
349,2135,3943,3
350,881,3964,3
351,979,3979,3
352,659,3999,3
353,2242,4014,3
354,2171,4022,3
355,742,4044,3
356,846,4048,3
357,1630,4044,3
358,1947,4074,3
359,1950,4109,3
360,1854,4117,3
361,1540,4122,3
362,2632,4185,3
363,1222,4223,3
364,1657,4235,3
365,1695,4257,3
366,2274,4256,3
367,750,4270,3
368,1638,4315,3
369,2030,4319,3
370,1330,4333,3
371,2452,4368,3
372,803,4375,3
373,2120,4396,3
374,1901,4403,3
375,2005,4413,3
376,1402,4417,3
377,1579,4418,3
378,1676,4449,3
379,1861,4459,3
380,1089,4485,3
381,1980,4495,3
382,2527,4512,3
383,2443,4570,3
384,2398,4580,3
385,1991,4597,3
386,1108,4619,3
387,1447,4642,3
388,1818,4721,3
389,1346,4725,3
390,1263,4729,3
391,1588,4730,3
392,1484,4756,3
393,1150,4796,3
394,1826,4811,3
395,1741,4853,3
396,1754,4989,3
