cell,x,y,slice,radius
0,0,5594,0,0
1,2021,5317,3,150
2,2295,5105,3,129
3,2465,5044,3,133
4,2079,5024,3,129
5,2284,5006,3,145
6,2173,4993,3,134
7,2472,4943,3,140
8,2648,4941,3,146
9,2634,4894,3,137
10,2774,4860,3,125
11,2494,4852,3,141
12,2161,4807,3,130
13,2345,4787,3,146
14,2375,4760,3,150
15,2770,4760,3,144
16,2706,4749,3,150
17,2720,4730,3,145
18,2210,4708,3,144
19,2319,4661,3,129
20,2087,4626,3,135
21,2824,4597,3,148
22,2626,4571,3,146
23,2347,4499,3,128
24,2855,4488,3,149
25,2393,4440,3,136
26,3022,4414,3,145
27,2134,4412,3,128
28,2322,4315,3,138
29,2271,4306,3,130
30,2665,4297,3,150
31,2853,4262,3,126
32,2426,4251,3,143
33,2295,4199,3,125
34,2338,4177,3,133
35,3297,4161,3,133
36,2530,4099,3,130
37,2957,4032,3,149
38,2884,3990,3,134
39,2573,3959,3,131
40,3184,3947,3,146
41,2856,3943,3,131
42,2763,3906,3,144
43,2302,3904,3,134
44,2977,3867,3,150
45,3283,3854,3,145
46,3387,3815,3,144
47,2449,3762,3,130
48,2506,3742,3,125
49,2797,3740,3,126
50,3342,3650,3,145
51,2790,3651,3,132
52,2397,3626,3,142
53,2697,3621,3,140
54,2552,3583,3,138
55,3542,3564,3,150
56,3262,3545,3,133
57,2562,3539,3,146
58,3457,3506,3,141
59,2989,3484,3,137
60,2979,3433,3,148
61,3184,3379,3,140
62,3377,3374,3,146
63,2617,3272,3,138
64,3484,3245,3,142
65,3545,3195,3,132
66,3370,3131,3,127
67,3047,3125,3,130
68,2748,3075,3,125
69,2856,3068,3,145
70,3405,3066,3,130
71,2693,3043,3,145
72,3568,3025,3,125
73,2890,2992,3,136
74,3022,2974,3,150
75,3514,2906,3,138
76,2564,2868,3,127
77,3749,2822,3,141
78,2224,2804,3,125
79,2828,2782,3,125
80,3376,2776,3,145
81,2666,2756,3,125
82,3542,2736,3,148
83,2820,2735,3,132
84,2860,2709,3,139
85,3233,2660,3,128
86,3361,2587,3,130
87,2536,2579,3,147
88,3166,2550,3,131
89,3449,2548,3,144
90,3720,2530,3,138
91,2506,2516,3,127
92,2197,2516,3,127
93,2615,2506,3,128
94,3034,2492,3,133
95,3523,2492,3,129
96,2314,2459,3,131
97,3423,2450,3,126
98,3610,2441,3,137
99,2270,2395,3,135
100,2480,2395,3,142
101,3194,2375,3,125
102,3160,2364,3,135
103,3719,2312,3,126
104,3256,2301,3,134
105,2139,2249,3,139
106,2832,2158,3,138
107,2447,2123,3,146
108,2596,2094,3,139
109,2952,2085,3,145
110,3059,2045,3,139
111,3378,2028,3,139
112,2194,2000,3,139
113,3535,1988,3,135
114,2615,1985,3,130
115,3413,1982,3,143
116,3198,1982,3,140
117,2118,1948,3,144
118,2930,1939,3,138
119,3072,1934,3,150
120,3472,1853,3,137
121,3354,1844,3,150
122,3524,1829,3,125
123,2761,1754,3,130
124,3287,1730,3,148
125,2899,1719,3,137
126,2251,1685,3,147
127,2282,1683,3,129
128,2352,1675,3,136
129,2704,1643,3,149
130,3385,1580,3,128
131,2846,1556,3,147
132,2697,1550,3,144
133,3229,1467,3,143
134,2923,1457,3,135
135,3312,1435,3,148
136,3038,1432,3,134
137,2250,1424,3,132
138,2154,1395,3,127
139,2339,1386,3,132
140,2106,1383,3,150
141,3336,1309,3,140
142,2871,1309,3,133
143,2793,1306,3,138
144,2663,1291,3,146
145,3381,1267,3,148
146,1979,1252,3,133
147,3474,1244,3,132
148,3225,1224,3,149
149,2334,1214,3,133
150,2046,1212,3,132
151,2893,1192,3,126
152,3083,1191,3,132
153,2804,1169,3,134
154,2155,1167,3,134
155,2932,1134,3,134
156,2134,1119,3,148
157,2301,1091,3,146
158,1919,1087,3,126
159,3254,1057,3,129
160,1818,1032,3,132
161,3183,1011,3,136
162,1918,1007,3,149
163,3094,1000,3,150
164,2346,998,3,146
165,3105,960,3,131
166,3070,938,3,141
167,2627,901,3,130
168,3037,889,3,149
169,2722,856,3,142
170,3393,825,3,126
171,1911,809,3,142
172,3099,806,3,133
173,2911,782,3,126
174,2969,733,3,141
175,2419,732,3,131
176,2830,678,3,145
177,3052,673,3,146
178,2583,668,3,132
179,1731,631,3,138
180,1771,618,3,135
181,3224,607,3,150
182,2292,568,3,149
183,2913,554,3,131
184,2716,529,3,144
185,1562,512,3,144
186,2117,509,3,148
187,2585,505,3,149
188,1812,487,3,146
189,1709,477,3,132
190,1921,428,3,134
191,2744,425,3,130
192,1458,392,3,150
193,2693,384,3,133
194,1779,381,3,141
195,2392,362,3,138
196,2092,341,3,135
197,2288,290,3,144
198,2429,270,3,142
199,2925,269,3,142
200,2290,259,3,149
201,2036,218,3,135
202,2172,210,3,146
203,2306,177,3,139
204,2091,106,3,129
205,2426,37,3,130
206,2441,38,3,137
207,2364,28,3,140
208,2196,12,3,144
209,2058,6,3,145
210,2084,0,3,132
