cell,x,y,slice,radius
0,0,4878,0,0
1,3189,1698,2,143
2,3226,1613,2,129
3,3093,1596,2,135
4,2900,1544,2,145
5,3292,1506,2,146
6,3235,1490,2,147
7,3214,1428,2,145
8,3300,1408,2,131
9,3047,1404,2,137
10,3098,1390,2,126
11,2998,1352,2,132
12,2865,1295,2,126
13,2906,1255,2,146
14,3174,1215,2,134
15,2952,1158,2,135
16,2873,1150,2,135
17,2732,1128,2,142
18,2550,1107,2,147
19,3159,1086,2,130
20,2974,1064,2,128
21,2711,1043,2,141
22,2608,1036,2,148
23,2809,1022,2,131
24,3357,1014,2,136
25,2175,1000,2,146
26,2592,998,2,141
27,3012,888,2,146
28,3314,784,2,146
29,2975,763,2,131
30,2035,738,2,141
31,1861,716,2,142
32,2100,711,2,131
33,3064,667,2,141
34,3076,642,2,127
35,1878,626,2,148
36,2988,613,2,149
37,2539,570,2,146
38,1918,565,2,150
39,1751,549,2,136
40,2052,545,2,140
41,2873,534,2,142
42,1932,532,2,147
43,3232,529,2,142
44,1967,467,2,147
45,1898,456,2,140
46,1740,449,2,132
47,1800,406,2,147
48,1668,403,2,138
49,2497,397,2,150
50,1943,358,2,149
51,2037,347,2,127
52,2448,284,2,131
53,3014,274,2,136
54,1736,273,2,125
55,2207,261,2,133
56,2359,261,2,128
57,2530,215,2,137
58,1915,173,2,128
59,2713,149,2,126
60,2514,93,2,141
61,2703,58,2,126
62,2136,5,2,140
63,2561,0,2,146
