comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,8,0.7375,0.6
3,3,0.0,0.0
4,2,0.0,0.0
5,5,0.4666666666666667,0.5
6,9,0.5185185185185185,0.48
7,2,0.0,0.0
8,3,1.0,1.0
9,4,0.0,0.0
10,3,1.0,1.0
11,4,0.0,0.0
12,3,1.0,1.0
13,6,0.27777777777777773,0.375
14,2,0.0,0.0
15,3,1.0,1.0
16,5,0.7,0.8
17,3,1.0,1.0
18,2,0.0,0.0
19,3,1.0,1.0
20,6,0.16666666666666666,0.3333333333333333
21,3,0.0,0.0
22,2,0.0,0.0
23,3,0.0,0.0
24,2,0.0,0.0
25,3,0.0,0.0
26,3,1.0,1.0
27,6,0.0,0.0
28,2,0.0,0.0
29,2,0.0,0.0
30,3,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
34,2,0.0,0.0
35,2,0.0,0.0
36,2,0.0,0.0
