node,degree,centrality,clustering
0,0.0,0.0,0.0
1,4.0,0.0,1.0
2,9.0,5080.557006077872,0.5555555555555556
3,6.0,12586.008157240178,0.4666666666666667
4,4.0,0.0,1.0
5,2.0,20.0,0.0
6,1.0,0.0,0.0
7,5.0,141.0,0.5
8,9.0,1239.704155383938,0.5277777777777778
9,1.0,0.0,0.0
10,6.0,80.16666666666667,0.6666666666666666
11,2.0,0.0,1.0
12,2.0,1100.6562353160828,0.0
13,6.0,8441.314587909805,0.4666666666666667
14,5.0,138.13333333333333,0.6
15,5.0,5555.312022062173,0.2
16,3.0,6269.1255778531095,0.6666666666666666
17,4.0,33.64385964912282,0.6666666666666666
18,6.0,7018.8442258606665,0.6
19,10.0,1479.4639121004577,0.4444444444444444
20,9.0,2117.299214472217,0.4722222222222222
21,3.0,0.0,1.0
22,3.0,1682.0849240447524,0.3333333333333333
23,9.0,8580.271643260077,0.5833333333333334
24,4.0,880.7014565894051,0.6666666666666666
25,6.0,1671.72857259521,0.4666666666666667
26,5.0,3329.3475852532133,0.6
27,4.0,638.0,0.6666666666666666
28,7.0,275.52521670518354,0.6190476190476191
29,6.0,48.15504696281498,0.7333333333333333
30,6.0,11.64636205465752,0.7333333333333333
31,3.0,0.0,1.0
32,2.0,10249.53189495965,0.0
33,3.0,2573.1653501417213,0.6666666666666666
34,4.0,70.44783454252072,0.8333333333333334
35,3.0,2573.1653501417213,0.6666666666666666
36,3.0,0.0,1.0
37,4.0,118.63875352274536,0.8333333333333334
38,2.0,0.0,1.0
39,8.0,964.2895917779487,0.7857142857142857
40,5.0,187.62874116444598,0.6
41,4.0,635.4705870223775,0.6666666666666666
42,5.0,481.44853234918367,0.8
43,6.0,403.9180835816086,0.6
44,4.0,28475.54498618786,0.3333333333333333
45,6.0,2855.86484895934,0.4
46,4.0,391.1769236418532,0.6666666666666666
47,3.0,1532.3830512732925,0.3333333333333333
48,3.0,12.0,0.3333333333333333
49,5.0,150.0,0.7
50,5.0,0.0,1.0
51,3.0,1279.9999999999998,0.3333333333333333
52,5.0,353.6557610022052,0.6
53,7.0,240.47609810321543,0.7142857142857143
54,7.0,8572.52225897676,0.5714285714285714
55,8.0,964.2895917779487,0.7857142857142857
56,5.0,4239.34038632726,0.4
57,4.0,0.0,1.0
58,5.0,1560.2188780741171,0.3
59,4.0,24645.91013901189,0.16666666666666666
60,4.0,60.0,0.6666666666666666
61,6.0,11767.16934202809,0.4666666666666667
62,4.0,30231.940216967374,0.3333333333333333
63,3.0,12817.287151923867,0.3333333333333333
64,4.0,19469.807970406076,0.5
65,6.0,42.833333333333336,0.5333333333333333
66,4.0,0.0,1.0
67,3.0,5275.82959964302,0.3333333333333333
68,3.0,10345.514480683194,0.3333333333333333
69,6.0,197.83558829706385,0.8
70,1.0,0.0,0.0
71,4.0,163.4764947682895,0.6666666666666666
72,8.0,1432.4686694622446,0.5
73,3.0,1280.0,0.3333333333333333
74,5.0,10266.474759342564,0.2
75,7.0,0.3333333333333333,0.9523809523809523
76,6.0,1711.8658724851437,0.4666666666666667
77,6.0,531.4017543859636,0.5333333333333333
78,2.0,5190.303494326582,0.0
79,4.0,3275.8723216274375,0.6666666666666666
80,3.0,0.0,1.0
81,4.0,66.50000000000001,0.6666666666666666
82,4.0,253.49643136356653,0.5
83,7.0,3687.2886935909137,0.47619047619047616
84,6.0,9579.868673099929,0.5333333333333333
85,7.0,1849.8116195995674,0.47619047619047616
86,1.0,0.0,0.0
87,7.0,1479.924670891102,0.42857142857142855
88,6.0,312.25809267997926,0.6
89,5.0,43.0,0.7
90,6.0,10447.80032523384,0.4
91,6.0,5403.1601325454285,0.4666666666666667
92,2.0,52.5,0.0
93,4.0,201.4604306609218,0.6666666666666666
94,4.0,306.0,0.3333333333333333
95,6.0,2652.912756144961,0.4
96,5.0,1496.702404520907,0.6
97,5.0,376.5850089574414,0.7
98,3.0,6393.47328130626,0.3333333333333333
99,4.0,642.0,0.5
100,5.0,307.3468380208191,0.7
101,5.0,30505.361221525058,0.4
102,5.0,149.52887905301657,0.9
103,5.0,481.44853234918367,0.8
104,6.0,3737.555052329772,0.5333333333333333
105,3.0,24.0,0.3333333333333333
106,6.0,11797.780143445885,0.6666666666666666
107,2.0,0.0,1.0
108,7.0,240.47609810321543,0.7142857142857143
109,1.0,0.0,0.0
110,4.0,2173.663159576076,0.5
111,8.0,31862.520407404303,0.25
112,1.0,0.0,0.0
113,9.0,1128.3700469681974,0.4722222222222222
114,2.0,0.0,1.0
115,7.0,848.8953292361772,0.6190476190476191
116,4.0,880.7014565894051,0.6666666666666666
117,4.0,23837.300611623104,0.16666666666666666
118,1.0,0.0,0.0
119,3.0,161.84736842105266,0.6666666666666666
120,5.0,21351.792806461595,0.5
121,7.0,226.38939206260883,0.6666666666666666
122,5.0,37.043645083932894,0.8
123,4.0,1511.4212603396886,0.16666666666666666
124,5.0,14624.128363151976,0.5
125,4.0,0.0,1.0
126,4.0,0.0,1.0
127,6.0,20326.342503397515,0.4
128,3.0,8.0,0.6666666666666666
129,7.0,3561.6573219332276,0.6190476190476191
130,5.0,4629.003680687117,0.6
131,7.0,12676.39091057817,0.3333333333333333
132,1.0,0.0,0.0
133,3.0,21513.613129783454,0.3333333333333333
134,8.0,4919.081556779895,0.6428571428571429
135,7.0,7070.3434576911895,0.6190476190476191
136,4.0,4873.037093697572,0.5
137,11.0,1215.7133184333916,0.5636363636363636
138,6.0,1671.0539268531493,0.7333333333333333
139,2.0,642.0,0.0
140,6.0,188.8333333333333,0.4666666666666667
141,6.0,15708.931201028176,0.4666666666666667
142,4.0,1061.0641731991777,0.3333333333333333
143,3.0,8866.150618305712,0.3333333333333333
144,4.0,89.34222868247693,0.8333333333333334
145,2.0,12.0,0.0
146,5.0,150.0,0.7
147,2.0,641.9999999999999,0.0
148,4.0,1340.0475617449017,0.5
149,6.0,16832.8793087738,0.4666666666666667
150,6.0,1115.527168902823,0.6666666666666666
151,5.0,5473.7871336684575,0.6
152,4.0,198.2666666666666,0.6666666666666666
153,7.0,0.3333333333333333,0.9523809523809523
154,3.0,8763.038489813269,0.3333333333333333
155,6.0,837.5063251052941,0.3333333333333333
156,5.0,3496.371523758789,0.5
157,7.0,170.33333333333334,0.5238095238095238
158,5.0,10110.156543255138,0.4
159,7.0,9100.076192648698,0.3333333333333333
160,4.0,8703.096493602105,0.3333333333333333
161,7.0,3591.5749804359284,0.7142857142857143
162,4.0,3624.373281306243,0.5
163,4.0,10323.788301496204,0.5
164,2.0,0.0,1.0
165,6.0,209.42467199048994,0.7333333333333333
166,4.0,1624.1103850845257,0.6666666666666666
167,4.0,14760.114936632068,0.5
168,3.0,0.0,1.0
169,4.0,0.0,1.0
170,7.0,20789.36023442129,0.5714285714285714
171,4.0,0.0,1.0
172,5.0,4629.003680687117,0.6
173,8.0,923.5736068084925,0.7142857142857143
174,4.0,2873.139655692599,0.3333333333333333
175,3.0,110.60987330712099,0.3333333333333333
176,6.0,209.42467199048994,0.7333333333333333
177,3.0,10679.415775784706,0.3333333333333333
178,3.0,0.0,1.0
