comp,bumber of nodes,global clustering coefficient,transitivity
1,4,0.0,0.0
2,2,0.0,0.0
3,3,0.0,0.0
4,7,0.38095238095238093,0.5
5,3,0.0,0.0
6,2,0.0,0.0
7,5,0.4666666666666666,0.5
8,5,0.5333333333333333,0.6
9,2,0.0,0.0
10,2,0.0,0.0
11,3,1.0,1.0
12,4,0.5833333333333333,0.6
13,4,1.0,1.0
14,2,0.0,0.0
15,2,0.0,0.0
16,3,0.0,0.0
17,4,0.0,0.0
18,3,0.0,0.0
19,2,0.0,0.0
20,4,0.8333333333333333,0.75
21,4,0.5833333333333334,0.6
22,4,0.0,0.0
23,2,0.0,0.0
24,3,0.0,0.0
25,2,0.0,0.0
26,5,0.5333333333333333,0.6
27,3,0.0,0.0
28,3,0.0,0.0
29,2,0.0,0.0
30,2,0.0,0.0
31,11,0.1515151515151515,0.23076923076923078
32,2,0.0,0.0
33,2,0.0,0.0
34,3,1.0,1.0
35,2,0.0,0.0
36,2,0.0,0.0
37,2,0.0,0.0
38,2,0.0,0.0
39,2,0.0,0.0
40,2,0.0,0.0
41,3,1.0,1.0
42,2,0.0,0.0
43,6,0.6666666666666666,0.7777777777777778
44,5,0.0,0.0
45,2,0.0,0.0
46,3,1.0,1.0
47,2,0.0,0.0
48,3,0.0,0.0
49,7,0.6047619047619047,0.5555555555555556
50,2,0.0,0.0
51,2,0.0,0.0
52,2,0.0,0.0
53,5,0.8666666666666666,0.7894736842105263
54,3,0.0,0.0
55,2,0.0,0.0
56,6,0.5,0.5
57,2,0.0,0.0
58,6,0.4444444444444444,0.5454545454545454
59,4,0.8333333333333333,0.75
60,5,0.0,0.0
61,2,0.0,0.0
62,5,0.4666666666666666,0.5
63,2,0.0,0.0
64,2,0.0,0.0
65,3,1.0,1.0
66,3,1.0,1.0
67,2,0.0,0.0
68,2,0.0,0.0
69,4,0.0,0.0
70,5,0.0,0.0
71,2,0.0,0.0
72,3,0.0,0.0
73,3,0.0,0.0
74,7,0.5238095238095238,0.46153846153846156
75,3,1.0,1.0
76,3,1.0,1.0
77,2,0.0,0.0
78,3,1.0,1.0
79,2,0.0,0.0
80,2,0.0,0.0
81,2,0.0,0.0
82,2,0.0,0.0
83,2,0.0,0.0
84,8,0.10416666666666666,0.23076923076923078
85,2,0.0,0.0
86,3,0.0,0.0
87,2,0.0,0.0
88,4,0.0,0.0
89,4,1.0,1.0
90,3,1.0,1.0
91,3,1.0,1.0
92,2,0.0,0.0
93,3,0.0,0.0
94,3,0.0,0.0
95,2,0.0,0.0
96,4,0.5833333333333334,0.6
97,3,0.0,0.0
98,2,0.0,0.0
99,4,0.5833333333333333,0.6
100,2,0.0,0.0
101,3,1.0,1.0
102,2,0.0,0.0
103,2,0.0,0.0
104,2,0.0,0.0
105,2,0.0,0.0
