comp,bumber of nodes,global clustering coefficient,transitivity
1,3,1.0,1.0
2,2,0.0,0.0
3,11,0.33333333333333337,0.2608695652173913
4,4,0.5833333333333334,0.6
5,4,0.0,0.0
6,12,0.6638888888888889,0.5806451612903226
7,5,0.8,0.6
8,5,0.4666666666666667,0.5
9,6,0.611111111111111,0.7142857142857143
10,3,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,3,1.0,1.0
15,2,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
18,4,0.5833333333333333,0.6
19,2,0.0,0.0
20,2,0.0,0.0
21,2,0.0,0.0
