comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,13,0.5641025641025641,0.5454545454545454
3,5,0.0,0.0
4,4,0.0,0.0
5,5,0.0,0.0
6,3,1.0,1.0
7,3,1.0,1.0
8,3,1.0,1.0
9,2,0.0,0.0
10,8,0.5416666666666666,0.4838709677419355
11,2,0.0,0.0
12,3,0.0,0.0
13,4,0.0,0.0
14,5,0.0,0.0
15,2,0.0,0.0
16,6,0.27777777777777773,0.375
17,2,0.0,0.0
18,2,0.0,0.0
19,3,1.0,1.0
20,4,0.0,0.0
21,4,0.5833333333333333,0.6
22,2,0.0,0.0
23,4,0.0,0.0
24,7,0.0,0.0
25,5,0.4666666666666666,0.5
26,3,0.0,0.0
27,2,0.0,0.0
28,3,1.0,1.0
29,2,0.0,0.0
30,3,1.0,1.0
31,2,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
34,2,0.0,0.0
