cell,x,y,slice,radius
0,0,5006,0,0
1,1460,4965,1,146
2,1537,4878,1,145
3,1049,4851,1,150
4,1343,4796,1,150
5,1973,4776,1,128
6,916,4723,1,134
7,1706,4698,1,144
8,1268,4693,1,126
9,1078,4683,1,141
10,997,4677,1,131
11,1380,4674,1,129
12,1083,4648,1,147
13,592,4617,1,147
14,1809,4604,1,133
15,996,4601,1,127
16,2359,4598,1,132
17,579,4597,1,138
18,1165,4581,1,128
19,749,4551,1,137
20,2415,4537,1,128
21,2458,4477,1,144
22,2399,4462,1,130
23,1129,4456,1,143
24,1172,4455,1,125
25,606,4443,1,133
26,505,4391,1,130
27,1499,4391,1,134
28,1669,4369,1,133
29,2507,4341,1,139
30,640,4334,1,139
31,1417,4290,1,147
32,1094,4282,1,148
33,827,4251,1,132
34,1276,4250,1,126
35,2192,4213,1,126
36,1200,4194,1,126
37,2311,4127,1,131
38,1813,4117,1,143
39,575,4086,1,132
40,413,4070,1,131
41,1125,4067,1,126
42,1467,4066,1,130
43,2415,4055,1,140
44,982,4053,1,127
45,1472,4049,1,133
46,486,4034,1,134
47,1947,3977,1,143
48,763,3952,1,147
49,2152,3912,1,148
50,616,3886,1,136
51,2140,3863,1,130
52,2212,3844,1,149
53,903,3830,1,150
54,978,3766,1,128
55,1126,3756,1,138
56,1580,3743,1,146
57,892,3715,1,146
58,1940,3711,1,147
59,496,3686,1,127
60,2289,3643,1,144
61,2195,3611,1,148
62,444,3589,1,143
63,1018,3541,1,125
64,2492,3501,1,131
65,2374,3406,1,127
66,1816,3396,1,133
67,1449,3365,1,145
68,832,3351,1,146
69,813,3328,1,134
70,1138,3229,1,137
71,547,3201,1,142
72,853,3157,1,138
73,626,3122,1,136
74,2255,3112,1,130
75,2148,3091,1,144
76,637,2891,1,126
77,2266,2880,1,150
78,2161,2859,1,149
79,1583,2789,1,136
80,809,2767,1,135
81,706,2717,1,127
82,729,2699,1,142
83,1030,2683,1,146
84,958,2624,1,138
85,2169,2614,1,135
86,727,2609,1,139
87,1475,2523,1,131
88,1340,2510,1,149
89,2362,2454,1,145
90,1512,2432,1,146
91,989,2420,1,147
92,821,2409,1,140
93,807,2410,1,126
94,760,2393,1,146
95,961,2346,1,141
96,1266,2334,1,133
97,1712,2301,1,145
98,773,2280,1,138
99,2284,2210,1,141
100,1040,2198,1,145
101,1150,2180,1,127
102,892,2156,1,138
103,1979,2134,1,142
104,534,2085,1,134
105,1009,2078,1,150
106,1163,1984,1,150
107,2085,1941,1,148
108,706,1917,1,125
109,2088,1839,1,127
110,1135,1780,1,139
111,583,1775,1,139
112,1253,1758,1,147
113,879,1741,1,143
114,571,1734,1,134
115,1470,1723,1,125
116,1905,1692,1,140
117,889,1660,1,141
118,2010,1642,1,129
119,1540,1615,1,143
120,539,1593,1,127
121,1874,1574,1,149
122,298,1571,1,146
123,2017,1554,1,148
124,1028,1476,1,143
125,1892,1345,1,138
126,1442,1342,1,132
127,1188,1316,1,130
128,476,1314,1,132
129,1326,1274,1,132
130,1623,1199,1,150
131,1346,1158,1,138
132,1688,1154,1,131
133,1531,1148,1,139
134,782,1140,1,132
135,768,1117,1,146
136,676,1106,1,145
137,952,1049,1,146
138,1188,916,1,134
139,1511,877,1,143
140,1207,862,1,138
141,1096,797,1,133
142,2714,4332,3,132
143,2725,4235,3,144
144,2812,4207,3,133
145,2794,4195,3,145
146,2958,4103,3,138
147,2940,4091,3,133
148,3124,4054,3,147
149,2897,3902,3,133
150,2539,3751,3,126
151,3248,3749,3,136
152,3482,3552,3,135
153,3124,3531,3,144
154,3054,3477,3,143
155,2773,3422,3,142
156,2844,3416,3,139
157,3552,3403,3,148
158,2841,3331,3,126
159,3317,3227,3,148
160,3233,3225,3,138
161,3683,3206,3,146
162,3152,3127,3,145
163,3149,3105,3,145
164,2855,3035,3,127
165,3157,2972,3,149
166,3163,2895,3,148
167,3161,2872,3,127
168,2866,2807,3,142
169,3165,2741,3,143
170,2825,2683,3,140
171,3432,2654,3,130
172,3612,2593,3,133
173,3924,2449,3,128
174,3346,2417,3,138
175,3234,2396,3,135
176,3717,2372,3,126
177,3515,2365,3,141
178,3685,2360,3,135
179,3953,2294,3,127
180,3945,2282,3,135
181,3777,2251,3,146
182,3792,2245,3,135
183,3576,2164,3,142
184,3714,2086,3,133
185,2365,2079,3,136
186,2763,1951,3,139
187,3780,1913,3,145
188,3291,1873,3,127
189,3328,1862,3,148
190,2586,1821,3,142
191,3619,1810,3,139
192,3646,1776,3,150
193,3710,1749,3,135
194,3363,1720,3,141
195,3388,1678,3,125
196,2367,1676,3,144
197,3675,1594,3,128
198,3615,1569,3,127
199,3289,1525,3,132
200,3332,1364,3,139
201,3738,1346,3,131
202,3679,1313,3,149
203,2784,1309,3,142
204,3483,1273,3,136
205,2251,1267,3,139
206,3157,1263,3,143
207,2152,1253,3,141
208,3090,1188,3,127
209,2338,1177,3,125
210,2899,1167,3,141
211,2863,1069,3,135
212,2525,1013,3,147
213,3269,1009,3,146
214,2469,979,3,144
215,3226,927,3,148
216,2115,922,3,134
217,3249,863,3,132
218,2658,793,3,132
219,2666,715,3,150
220,2909,697,3,150
221,2297,669,3,134
222,2325,656,3,148
223,1941,627,3,139
224,1614,616,3,149
225,3149,565,3,135
226,2829,466,3,129
227,3012,414,3,131
228,2208,256,3,140
229,2450,96,3,143
230,2344,82,3,130
231,2806,0,3,127
