cell,x,y,slice,radius
0,0,5374,0,0
1,2290,5341,1,144
2,2285,5323,1,135
3,2264,5252,1,145
4,2169,5197,1,131
5,2515,5192,1,133
6,2424,5161,1,135
7,2176,5140,1,142
8,2383,5049,1,130
9,2187,5037,1,132
10,2260,5017,1,144
11,2532,5016,1,150
12,1947,5000,1,147
13,1694,4974,1,134
14,1859,4916,1,142
15,2490,4895,1,141
16,2170,4862,1,125
17,2402,4835,1,137
18,1604,4829,1,129
19,2314,4816,1,129
20,1639,4788,1,150
21,2003,4777,1,130
22,1745,4763,1,135
23,2398,4758,1,148
24,1690,4718,1,137
25,2514,4711,1,128
26,1410,4675,1,137
27,2073,4644,1,139
28,2040,4618,1,150
29,1878,4590,1,145
30,1362,4572,1,137
31,2064,4552,1,132
32,1712,4528,1,132
33,2361,4501,1,149
34,2406,4496,1,138
35,1851,4496,1,127
36,934,4490,1,142
37,2294,4479,1,135
38,1111,4430,1,128
39,2151,4430,1,144
40,2397,4427,1,127
41,2211,4424,1,144
42,999,4398,1,149
43,1374,4392,1,141
44,2453,4388,1,144
45,1606,4372,1,125
46,2005,4369,1,138
47,2392,4355,1,135
48,2128,4332,1,142
49,1364,4329,1,145
50,1767,4319,1,135
51,1722,4278,1,145
52,2436,4260,1,146
53,1752,4224,1,150
54,2434,4179,1,140
55,1076,4161,1,132
56,2394,4128,1,143
57,730,4102,1,134
58,2006,4098,1,146
59,1727,4090,1,129
60,1623,4044,1,142
61,2296,4040,1,148
62,2319,4035,1,126
63,1611,4021,1,147
64,2482,4009,1,144
65,959,4005,1,145
66,2335,3985,1,129
67,864,3970,1,131
68,1787,3964,1,130
69,1939,3950,1,150
70,1231,3944,1,130
71,2005,3934,1,130
72,1261,3895,1,147
73,1876,3885,1,128
74,1428,3872,1,143
75,2364,3790,1,142
76,1573,3789,1,131
77,2345,3758,1,130
78,1354,3717,1,148
79,1505,3715,1,127
80,1092,3711,1,148
81,2169,3702,1,147
82,2158,3679,1,128
83,2288,3672,1,136
84,1529,3608,1,143
85,1987,3604,1,136
86,1800,3596,1,142
87,826,3590,1,126
88,619,3585,1,142
89,1562,3579,1,144
90,1211,3570,1,148
91,1617,3568,1,138
92,1820,3565,1,143
93,1972,3554,1,147
94,1653,3487,1,128
95,2311,3471,1,140
96,1607,3442,1,143
97,1076,3439,1,134
98,920,3434,1,140
99,2279,3424,1,134
100,1513,3424,1,148
101,2045,3371,1,145
102,1359,3344,1,149
103,712,3321,1,150
104,603,3316,1,130
105,2083,3310,1,127
106,1655,3299,1,132
107,1106,3291,1,127
108,1602,3233,1,125
109,2290,3229,1,145
110,1737,3197,1,132
111,951,3193,1,135
112,1554,3189,1,136
113,1865,3166,1,139
114,1730,3164,1,137
115,1490,3096,1,139
116,975,3092,1,127
117,2238,3085,1,145
118,2187,3077,1,132
119,1993,3005,1,147
120,1573,2997,1,133
121,1612,2986,1,147
122,1461,2984,1,140
123,1792,2969,1,148
124,1698,2847,1,136
125,2027,2816,1,141
126,1672,2813,1,147
127,1286,2787,1,139
128,2102,2777,1,148
129,1669,2770,1,129
130,1921,2738,1,144
131,988,2736,1,139
132,2045,2641,1,127
133,2014,2595,1,137
134,1902,2546,1,142
135,833,2444,1,126
136,895,2296,1,139
137,1902,2289,1,144
