comp,bumber of nodes,global clustering coefficient,transitivity
1,3,0.0,0.0
2,3,0.0,0.0
3,2,0.0,0.0
4,2,0.0,0.0
5,3,1.0,1.0
6,6,0.0,0.0
7,2,0.0,0.0
8,3,0.0,0.0
9,2,0.0,0.0
10,2,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,4,0.5833333333333334,0.6
15,3,1.0,1.0
16,4,0.0,0.0
17,6,0.7666666666666666,0.8823529411764706
18,2,0.0,0.0
19,3,0.0,0.0
20,2,0.0,0.0
21,3,1.0,1.0
22,3,1.0,1.0
23,2,0.0,0.0
24,2,0.0,0.0
25,4,0.5833333333333333,0.6
26,3,0.0,0.0
27,3,0.0,0.0
28,2,0.0,0.0
29,4,0.5833333333333333,0.6
30,5,0.5333333333333333,0.6
31,3,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
34,2,0.0,0.0
35,3,1.0,1.0
36,2,0.0,0.0
37,3,0.0,0.0
38,2,0.0,0.0
39,6,0.5,0.5
40,2,0.0,0.0
41,3,0.0,0.0
42,2,0.0,0.0
43,3,1.0,1.0
44,4,0.5833333333333333,0.6
45,3,0.0,0.0
46,2,0.0,0.0
47,3,0.0,0.0
48,2,0.0,0.0
49,2,0.0,0.0
50,2,0.0,0.0
51,2,0.0,0.0
52,2,0.0,0.0
53,2,0.0,0.0
54,2,0.0,0.0
55,2,0.0,0.0
56,3,1.0,1.0
57,5,0.4666666666666666,0.5
58,3,0.0,0.0
59,2,0.0,0.0
60,2,0.0,0.0
61,2,0.0,0.0
62,3,1.0,1.0
63,2,0.0,0.0
