comp,bumber of nodes,global clustering coefficient,transitivity
1,21,0.37777777777777777,0.5675675675675675
2,2,0.0,0.0
3,8,0.4375,0.47368421052631576
4,21,0.6174603174603174,0.6
5,24,0.4295634920634921,0.5208333333333334
6,12,0.5416666666666666,0.6666666666666666
7,4,0.5833333333333334,0.6
8,6,0.6666666666666666,0.5769230769230769
9,9,0.37037037037037035,0.5555555555555556
10,13,0.4538461538461538,0.5333333333333333
11,3,0.0,0.0
12,3,0.0,0.0
13,7,0.7952380952380952,0.7021276595744681
14,7,0.8333333333333334,0.75
15,3,0.0,0.0
16,6,0.0,0.0
17,4,0.0,0.0
18,7,0.9238095238095239,0.9069767441860465
19,3,1.0,1.0
20,3,0.0,0.0
21,8,0.5,0.46153846153846156
22,9,0.45185185185185184,0.4444444444444444
23,2,0.0,0.0
24,2,0.0,0.0
25,4,0.5833333333333334,0.6
26,2,0.0,0.0
27,2,0.0,0.0
28,2,0.0,0.0
29,2,0.0,0.0
30,3,1.0,1.0
31,2,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
