comp,bumber of nodes,global clustering coefficient,transitivity
1,423,0.559793043835597,0.5924874791318865
2,11,0.7393939393939394,0.5833333333333334
3,15,0.5704761904761905,0.5789473684210527
4,3,1.0,1.0
5,6,0.7666666666666666,0.8823529411764706
6,4,0.5833333333333334,0.6
