comp,bumber of nodes,global clustering coefficient,transitivity
1,12,0.5833333333333333,0.4838709677419355
2,10,0.5499999999999999,0.5538461538461539
3,4,0.5833333333333334,0.6
4,6,0.0,0.0
5,2,0.0,0.0
6,6,0.38888888888888884,0.42857142857142855
7,3,0.0,0.0
8,6,0.27777777777777773,0.375
9,5,0.5333333333333333,0.6
10,5,0.4666666666666667,0.5
11,2,0.0,0.0
12,2,0.0,0.0
13,7,0.8095238095238094,0.5294117647058824
14,3,0.0,0.0
15,2,0.0,0.0
16,2,0.0,0.0
17,5,0.7,0.8
18,3,0.0,0.0
19,3,0.0,0.0
20,2,0.0,0.0
21,2,0.0,0.0
22,10,0.33333333333333337,0.42857142857142855
23,4,0.5833333333333333,0.6
24,2,0.0,0.0
25,2,0.0,0.0
26,2,0.0,0.0
27,4,0.0,0.0
28,4,0.0,0.0
29,4,0.0,0.0
30,3,1.0,1.0
31,3,0.0,0.0
32,5,0.7666666666666666,0.6428571428571429
33,3,1.0,1.0
34,2,0.0,0.0
35,4,0.0,0.0
36,2,0.0,0.0
37,2,0.0,0.0
38,2,0.0,0.0
39,3,0.0,0.0
40,5,0.8666666666666666,0.7894736842105263
41,16,0.40625,0.3409090909090909
42,2,0.0,0.0
43,5,0.5333333333333333,0.6
44,2,0.0,0.0
45,2,0.0,0.0
46,2,0.0,0.0
47,2,0.0,0.0
48,3,0.0,0.0
49,4,0.5833333333333333,0.6
50,5,0.0,0.0
51,2,0.0,0.0
52,4,0.0,0.0
53,2,0.0,0.0
54,2,0.0,0.0
55,2,0.0,0.0
56,2,0.0,0.0
57,2,0.0,0.0
58,2,0.0,0.0
59,4,0.0,0.0
60,3,0.0,0.0
61,2,0.0,0.0
62,2,0.0,0.0
63,7,0.5952380952380951,0.6206896551724138
64,3,0.0,0.0
65,3,1.0,1.0
66,2,0.0,0.0
67,3,0.0,0.0
68,2,0.0,0.0
69,2,0.0,0.0
70,3,1.0,1.0
71,2,0.0,0.0
