comp,bumber of nodes,global clustering coefficient,transitivity
1,24,0.6194444444444445,0.7193877551020408
2,3,0.0,0.0
3,17,0.4509803921568627,0.47058823529411764
4,9,0.5111111111111111,0.631578947368421
5,8,0.6125,0.7868852459016393
6,5,0.3333333333333333,0.3333333333333333
7,3,1.0,1.0
8,6,0.8055555555555555,0.6923076923076923
9,3,0.0,0.0
10,9,0.47407407407407415,0.6136363636363636
11,16,0.22916666666666666,0.3103448275862069
12,2,0.0,0.0
13,4,0.0,0.0
14,2,0.0,0.0
15,2,0.0,0.0
16,3,0.0,0.0
17,6,0.25,0.3
18,2,0.0,0.0
19,3,0.0,0.0
20,4,0.0,0.0
21,10,0.6776190476190476,0.7285714285714285
22,2,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
25,9,0.2592592592592593,0.25
26,10,0.5833333333333333,0.48
27,4,0.0,0.0
