comp,bumber of nodes,global clustering coefficient,transitivity
1,28,0.4714285714285715,0.44036697247706424
2,6,0.4444444444444444,0.5454545454545454
3,8,0.75,0.6122448979591837
4,16,0.525,0.5454545454545454
5,5,0.8,0.6
6,9,0.7851851851851852,0.6363636363636364
7,3,0.0,0.0
8,3,0.0,0.0
9,21,0.5605442176870747,0.5962732919254659
10,10,0.54,0.72
11,26,0.48205128205128206,0.5954198473282443
12,3,0.0,0.0
13,11,0.7151515151515151,0.6101694915254238
14,16,0.5104166666666666,0.6
15,2,0.0,0.0
16,7,0.5238095238095238,0.46153846153846156
17,4,0.5833333333333334,0.6
18,4,0.5833333333333334,0.6
19,21,0.5,0.45
20,4,0.8333333333333333,0.75
21,10,0.16666666666666666,0.23076923076923078
22,2,0.0,0.0
