comp,bumber of nodes,global clustering coefficient,transitivity
1,11,0.3939393939393939,0.4090909090909091
2,2,0.0,0.0
3,12,0.0,0.0
4,5,0.0,0.0
5,3,0.0,0.0
6,2,0.0,0.0
7,5,0.0,0.0
8,4,0.0,0.0
9,18,0.35185185185185186,0.42857142857142855
10,2,0.0,0.0
11,5,0.4333333333333334,0.375
12,4,0.5833333333333334,0.6
13,5,0.3333333333333333,0.42857142857142855
14,3,0.0,0.0
15,8,0.5833333333333333,0.5
16,3,1.0,1.0
17,11,0.3939393939393939,0.375
18,2,0.0,0.0
19,2,0.0,0.0
20,4,0.5833333333333333,0.6
21,2,0.0,0.0
22,4,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
25,12,0.5583333333333333,0.5789473684210527
26,4,0.5833333333333334,0.6
27,2,0.0,0.0
28,5,0.4666666666666666,0.5
29,3,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,5,0.0,0.0
33,2,0.0,0.0
34,4,0.5833333333333333,0.6
35,3,0.0,0.0
36,2,0.0,0.0
37,2,0.0,0.0
38,3,0.0,0.0
39,4,1.0,1.0
40,3,0.0,0.0
41,2,0.0,0.0
42,3,0.0,0.0
43,3,0.0,0.0
44,3,0.0,0.0
45,2,0.0,0.0
46,2,0.0,0.0
47,2,0.0,0.0
48,4,0.0,0.0
49,3,0.0,0.0
50,2,0.0,0.0
51,3,0.0,0.0
52,2,0.0,0.0
53,2,0.0,0.0
54,2,0.0,0.0
