comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,4,1.0,1.0
3,3,1.0,1.0
4,7,0.38095238095238093,0.46153846153846156
5,20,0.6166666666666666,0.5365853658536586
6,3,1.0,1.0
7,8,0.41666666666666663,0.6
8,2,0.0,0.0
9,2,0.0,0.0
10,11,0.30000000000000004,0.5526315789473685
11,3,1.0,1.0
12,4,0.0,0.0
13,39,0.4673789173789173,0.5
14,11,0.3333333333333333,0.42857142857142855
15,2,0.0,0.0
16,4,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,8,0.20833333333333331,0.3
20,3,1.0,1.0
21,10,0.1,0.23076923076923078
22,5,0.5333333333333333,0.6
23,3,0.0,0.0
24,4,1.0,1.0
25,2,0.0,0.0
26,6,0.0,0.0
27,6,0.38888888888888884,0.42857142857142855
28,16,0.7208333333333333,0.6716417910447762
29,3,1.0,1.0
30,2,0.0,0.0
31,19,0.2894736842105263,0.45
32,8,0.125,0.2727272727272727
33,5,0.5333333333333333,0.6
34,7,0.7142857142857143,0.6
35,3,1.0,1.0
36,2,0.0,0.0
