cell,x,y,slice,radius
0,0,4996,0,0
1,1878,4938,1,128
2,1845,4906,1,132
3,1735,4900,1,138
4,1785,4861,1,145
5,1411,4859,1,135
6,1603,4816,1,147
7,1183,4795,1,149
8,1381,4785,1,136
9,1889,4688,1,139
10,1136,4687,1,130
11,950,4658,1,137
12,2094,4633,1,132
13,973,4567,1,126
14,2190,4567,1,143
15,1384,4549,1,138
16,1218,4529,1,140
17,2001,4530,1,145
18,990,4504,1,127
19,2221,4477,1,132
20,530,4445,1,141
21,944,4435,1,142
22,1888,4416,1,142
23,763,4390,1,145
24,659,4385,1,139
25,919,4320,1,140
26,1688,4297,1,142
27,1055,4275,1,145
28,1353,4266,1,134
29,1460,4241,1,126
30,1398,4227,1,135
31,698,4158,1,148
32,945,4096,1,140
33,768,4092,1,146
34,1241,4084,1,131
35,1030,4062,1,133
36,872,4006,1,149
37,1286,3993,1,132
38,1714,3983,1,128
39,403,3982,1,144
40,1786,3976,1,143
41,926,3955,1,131
42,885,3949,1,125
43,2026,3927,1,125
44,800,3904,1,125
45,1076,3893,1,128
46,944,3863,1,128
47,694,3850,1,140
48,1698,3844,1,144
49,1594,3821,1,134
50,1233,3787,1,126
51,1167,3783,1,131
52,950,3768,1,146
53,376,3766,1,150
54,1738,3760,1,133
55,1736,3707,1,129
56,1153,3544,1,142
57,1091,3493,1,125
58,1235,3448,1,126
59,2137,3439,1,129
60,994,3432,1,148
61,505,3386,1,145
62,1424,3334,1,128
63,1232,3178,1,134
64,1462,3155,1,149
65,645,3123,1,138
66,1404,2853,1,136
67,1790,2826,1,147
68,286,2773,1,139
69,1313,2763,1,147
70,291,2729,1,142
71,1235,2685,1,145
72,1458,2669,1,137
73,1667,2605,1,129
74,566,2474,1,130
75,209,2469,1,147
76,1882,2429,1,148
77,1028,2414,1,127
78,1814,2409,1,128
79,1774,2401,1,126
80,618,2274,1,136
81,998,2139,1,148
82,663,2107,1,147
83,271,2039,1,129
84,1345,1989,1,140
85,433,1957,1,150
86,825,1956,1,136
87,932,1941,1,150
88,527,1862,1,134
89,1119,1810,1,145
90,858,1808,1,131
91,777,1720,1,128
92,1472,1557,1,143
93,1004,1550,1,134
94,168,1634,2,132
95,412,1455,2,146
96,182,1413,2,145
97,178,1270,2,150
98,154,1257,2,148
99,729,1222,2,145
100,568,1177,2,132
101,490,1156,2,142
102,578,1119,2,131
103,528,1097,2,148
104,955,1041,2,128
105,972,1020,2,144
106,573,1008,2,139
107,1028,817,2,128
108,817,813,2,146
109,1092,789,2,146
110,414,778,2,146
111,593,628,2,146
112,1441,445,2,140
113,1540,407,2,129
114,1435,393,2,133
115,1425,267,2,130
116,1621,264,2,143
117,1924,224,2,140
118,768,217,2,135
119,1628,157,2,149
120,2015,107,2,134
121,1823,21,2,143
122,1128,0,2,140
123,2303,4856,3,127
124,2648,4721,3,125
125,2912,4562,3,144
126,2547,4496,3,138
127,3056,4368,3,145
128,3104,4334,3,127
129,2581,4306,3,137
130,2943,4172,3,128
131,2468,4120,3,141
132,3039,4033,3,138
133,3316,3953,3,130
134,2715,3937,3,142
135,3237,3794,3,135
136,3577,3786,3,142
137,2767,3617,3,134
138,2425,3609,3,136
139,2659,3598,3,134
140,3254,3571,3,138
141,3293,3532,3,147
142,2699,3494,3,130
143,3551,3467,3,147
144,2927,3375,3,132
145,3055,3360,3,135
146,2320,3280,3,145
147,2913,3276,3,131
148,3674,3191,3,126
149,3123,3179,3,134
150,3586,3179,3,138
151,3265,3141,3,148
152,3891,3140,3,148
153,3020,3095,3,150
154,3089,3056,3,142
155,3489,3002,3,126
156,2130,2999,3,144
157,2888,2989,3,140
158,2655,2969,3,126
159,3790,2946,3,149
160,2553,2931,3,138
161,3609,2904,3,140
162,2842,2858,3,129
163,3591,2857,3,125
164,3437,2707,3,142
165,2929,2621,3,129
166,2758,2554,3,133
167,3843,2534,3,130
168,2475,2521,3,139
169,3549,2487,3,129
170,3990,2432,3,148
171,3830,2373,3,146
172,2940,2348,3,144
173,3676,2335,3,127
174,3623,2177,3,146
175,4031,2169,3,135
176,2525,2161,3,146
177,3687,2138,3,126
178,2629,2041,3,143
179,2740,2013,3,132
180,3837,2001,3,137
181,2375,1992,3,141
182,2364,1892,3,141
183,3728,1885,3,143
184,3521,1873,3,137
185,3034,1841,3,145
186,3878,1834,3,139
187,2170,1819,3,150
188,1797,1816,3,134
189,2646,1802,3,144
190,3040,1728,3,139
191,3549,1687,3,144
192,1830,1677,3,145
193,3740,1659,3,139
194,2935,1652,3,135
195,3686,1622,3,149
196,2752,1471,3,131
197,1955,1447,3,135
198,1731,1402,3,136
199,3600,1380,3,142
200,3260,1344,3,148
201,3315,1310,3,128
202,2677,1305,3,137
203,2834,1266,3,149
204,1573,1216,3,139
205,1493,1207,3,134
206,2897,1175,3,142
207,1349,1114,3,149
208,2108,1101,3,130
209,2222,1099,3,150
210,2614,1041,3,139
211,1521,993,3,131
212,1977,977,3,137
213,2520,934,3,125
214,1435,929,3,146
215,1572,904,3,144
216,2176,898,3,134
217,2050,854,3,137
218,1509,813,3,138
219,1490,774,3,148
220,2505,759,3,128
221,1496,697,3,149
222,2131,658,3,128
223,1523,636,3,125
224,1771,632,3,135
225,2028,627,3,141
226,1769,482,3,126
227,2015,337,3,135
