comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,3,0.0,0.0
3,3,1.0,1.0
4,4,0.0,0.0
5,2,0.0,0.0
6,2,0.0,0.0
7,3,1.0,1.0
8,2,0.0,0.0
9,5,0.5333333333333333,0.6
10,3,1.0,1.0
11,2,0.0,0.0
12,3,0.0,0.0
13,2,0.0,0.0
14,3,1.0,1.0
15,3,1.0,1.0
16,2,0.0,0.0
17,6,0.0,0.0
18,3,1.0,1.0
19,2,0.0,0.0
20,2,0.0,0.0
21,2,0.0,0.0
22,3,1.0,1.0
23,2,0.0,0.0
24,3,0.0,0.0
25,10,0.3333333333333333,0.375
26,2,0.0,0.0
27,5,0.0,0.0
28,2,0.0,0.0
29,3,1.0,1.0
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,3,0.0,0.0
34,2,0.0,0.0
35,2,0.0,0.0
36,2,0.0,0.0
37,4,0.8333333333333333,0.75
38,4,0.0,0.0
39,2,0.0,0.0
40,2,0.0,0.0
41,2,0.0,0.0
42,2,0.0,0.0
43,2,0.0,0.0
44,3,1.0,1.0
45,5,0.3333333333333333,0.42857142857142855
46,2,0.0,0.0
47,3,0.0,0.0
48,7,0.5238095238095238,0.6818181818181818
49,2,0.0,0.0
50,2,0.0,0.0
51,3,0.0,0.0
52,2,0.0,0.0
53,4,0.0,0.0
54,2,0.0,0.0
55,3,0.0,0.0
56,3,1.0,1.0
57,2,0.0,0.0
58,4,0.0,0.0
59,2,0.0,0.0
