comp,bumber of nodes,global clustering coefficient,transitivity
1,8,0.25,0.42857142857142855
2,13,0.6871794871794872,0.56
3,6,0.0,0.0
4,4,0.5833333333333333,0.6
5,2,0.0,0.0
6,2,0.0,0.0
7,2,0.0,0.0
8,7,0.5,0.7058823529411765
9,4,0.0,0.0
10,2,0.0,0.0
11,3,1.0,1.0
12,13,0.47435897435897434,0.5121951219512195
13,2,0.0,0.0
14,9,0.5111111111111111,0.6875
15,4,0.0,0.0
16,4,0.5833333333333333,0.6
17,5,0.0,0.0
18,3,0.0,0.0
19,5,0.4666666666666666,0.5
20,8,0.6666666666666666,0.5294117647058824
21,3,1.0,1.0
22,2,0.0,0.0
23,5,0.7,0.8
24,2,0.0,0.0
25,2,0.0,0.0
26,2,0.0,0.0
27,2,0.0,0.0
28,2,0.0,0.0
29,4,0.5833333333333333,0.6
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
34,5,0.4666666666666666,0.5
35,2,0.0,0.0
36,2,0.0,0.0
37,3,0.0,0.0
38,3,1.0,1.0
39,2,0.0,0.0
40,3,1.0,1.0
41,2,0.0,0.0
42,5,0.7,0.8
43,3,0.0,0.0
44,2,0.0,0.0
45,3,0.0,0.0
46,2,0.0,0.0
47,2,0.0,0.0
48,2,0.0,0.0
49,2,0.0,0.0
