comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,2,0.0,0.0
3,6,0.27777777777777773,0.375
4,5,0.0,0.0
5,7,0.819047619047619,0.6923076923076923
6,2,0.0,0.0
7,11,0.5454545454545454,0.5806451612903226
8,2,0.0,0.0
9,6,0.0,0.0
10,2,0.0,0.0
11,4,0.8333333333333333,0.75
12,6,0.6388888888888888,0.6818181818181818
13,4,0.5833333333333333,0.6
14,3,0.0,0.0
15,2,0.0,0.0
16,2,0.0,0.0
17,5,0.4666666666666666,0.5
18,3,1.0,1.0
19,11,0.5757575757575757,0.5
20,2,0.0,0.0
21,2,0.0,0.0
22,2,0.0,0.0
23,2,0.0,0.0
24,8,0.47916666666666663,0.35294117647058826
25,2,0.0,0.0
26,3,0.0,0.0
27,3,0.0,0.0
28,2,0.0,0.0
29,4,0.0,0.0
30,2,0.0,0.0
31,6,0.3333333333333333,0.5
32,5,0.5333333333333333,0.6
33,2,0.0,0.0
34,5,0.4333333333333334,0.375
35,3,0.0,0.0
36,4,0.0,0.0
37,4,0.8333333333333333,0.75
38,2,0.0,0.0
39,4,0.0,0.0
40,3,1.0,1.0
41,3,1.0,1.0
42,3,1.0,1.0
43,2,0.0,0.0
44,2,0.0,0.0
45,2,0.0,0.0
46,4,0.5833333333333334,0.6
47,2,0.0,0.0
48,3,1.0,1.0
49,3,1.0,1.0
50,2,0.0,0.0
51,2,0.0,0.0
52,3,1.0,1.0
53,2,0.0,0.0
54,2,0.0,0.0
55,2,0.0,0.0
56,2,0.0,0.0
57,2,0.0,0.0
58,4,0.0,0.0
59,3,0.0,0.0
60,2,0.0,0.0
61,2,0.0,0.0
62,3,0.0,0.0
63,5,0.0,0.0
64,2,0.0,0.0
65,2,0.0,0.0
66,2,0.0,0.0
67,4,0.0,0.0
68,2,0.0,0.0
69,4,0.0,0.0
70,2,0.0,0.0
71,4,1.0,1.0
72,2,0.0,0.0
73,2,0.0,0.0
74,2,0.0,0.0
75,2,0.0,0.0
76,2,0.0,0.0
77,3,1.0,1.0
78,4,0.0,0.0
79,2,0.0,0.0
80,4,0.0,0.0
81,3,0.0,0.0
82,2,0.0,0.0
83,4,0.0,0.0
84,2,0.0,0.0
85,3,1.0,1.0
86,4,0.5833333333333333,0.6
87,2,0.0,0.0
88,2,0.0,0.0
89,2,0.0,0.0
90,2,0.0,0.0
91,2,0.0,0.0
92,2,0.0,0.0
93,2,0.0,0.0
94,2,0.0,0.0
95,2,0.0,0.0
96,2,0.0,0.0
97,2,0.0,0.0
98,4,1.0,1.0
99,2,0.0,0.0
100,2,0.0,0.0
101,2,0.0,0.0
102,2,0.0,0.0
103,2,0.0,0.0
104,2,0.0,0.0
