comp,bumber of nodes,global clustering coefficient,transitivity
1,4,0.0,0.0
2,3,0.0,0.0
3,2,0.0,0.0
4,4,0.5833333333333333,0.6
5,2,0.0,0.0
6,3,0.0,0.0
7,2,0.0,0.0
8,2,0.0,0.0
9,5,0.0,0.0
10,4,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,3,0.0,0.0
14,2,0.0,0.0
15,2,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,4,0.0,0.0
20,3,1.0,1.0
21,5,0.3333333333333333,0.42857142857142855
22,3,1.0,1.0
23,2,0.0,0.0
24,3,1.0,1.0
25,2,0.0,0.0
26,3,0.0,0.0
27,2,0.0,0.0
28,2,0.0,0.0
29,2,0.0,0.0
30,3,1.0,1.0
31,2,0.0,0.0
32,2,0.0,0.0
33,4,0.0,0.0
34,3,0.0,0.0
35,2,0.0,0.0
36,2,0.0,0.0
37,3,0.0,0.0
38,2,0.0,0.0
39,2,0.0,0.0
40,3,1.0,1.0
41,7,0.35714285714285715,0.5
42,2,0.0,0.0
43,3,0.0,0.0
44,2,0.0,0.0
45,3,0.0,0.0
46,3,0.0,0.0
47,2,0.0,0.0
48,3,1.0,1.0
49,4,0.5833333333333334,0.6
50,3,1.0,1.0
