comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,26,0.5677655677655677,0.5277777777777778
3,16,0.48333333333333334,0.5373134328358209
4,4,0.5833333333333334,0.6
5,25,0.5933333333333333,0.5693430656934306
6,5,0.5333333333333333,0.6
7,2,0.0,0.0
8,5,0.7666666666666666,0.6428571428571429
9,4,0.0,0.0
10,2,0.0,0.0
11,2,0.0,0.0
12,10,0.7857142857142857,0.6835443037974683
13,20,0.505,0.42857142857142855
14,2,0.0,0.0
15,11,0.49090909090909085,0.5384615384615384
16,11,0.6575757575757575,0.6
17,2,0.0,0.0
18,3,0.0,0.0
19,4,0.0,0.0
20,8,0.6041666666666666,0.5
21,9,0.2777777777777778,0.375
22,2,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
