cell,x,y,slice,radius
0,0,6033,0,0
1,229,1462,2,133
2,589,1347,2,144
3,107,1288,2,148
4,590,1291,2,144
5,482,1269,2,133
6,327,1192,2,131
7,394,1147,2,136
8,1134,1049,2,136
9,919,1040,2,145
10,1264,937,2,140
11,1468,855,2,142
12,409,842,2,142
13,1249,788,2,144
14,1656,758,2,143
15,468,736,2,131
16,1407,682,2,134
17,1331,676,2,138
18,543,619,2,135
19,1997,592,2,127
20,1536,564,2,130
21,1580,551,2,149
22,1364,548,2,144
23,712,511,2,125
24,1410,515,2,135
25,1547,509,2,133
26,1992,480,2,131
27,1257,454,2,129
28,2072,431,2,138
29,1411,411,2,145
30,1647,408,2,125
31,1877,396,2,141
32,827,378,2,131
33,1580,338,2,126
34,1372,287,2,141
35,1017,265,2,138
36,2204,251,2,135
37,1239,252,2,132
38,1312,246,2,148
39,1653,238,2,135
40,1953,237,2,133
41,2065,224,2,149
42,1942,219,2,149
43,1463,212,2,145
44,1808,122,2,146
45,1531,118,2,128
46,2037,117,2,143
47,2196,112,2,134
48,1238,103,2,136
49,1799,93,2,128
50,2093,75,2,145
51,1277,57,2,146
52,2120,50,2,131
53,1425,8,2,127
54,1742,0,2,145
