comp,bumber of nodes,global clustering coefficient,transitivity
1,3,1.0,1.0
2,2,0.0,0.0
3,4,0.0,0.0
4,2,0.0,0.0
5,2,0.0,0.0
6,3,0.0,0.0
7,3,0.0,0.0
8,2,0.0,0.0
9,2,0.0,0.0
10,3,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,3,1.0,1.0
14,6,0.4444444444444444,0.5454545454545454
15,2,0.0,0.0
16,3,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,3,0.0,0.0
20,3,0.0,0.0
21,3,1.0,1.0
22,2,0.0,0.0
23,2,0.0,0.0
24,3,0.0,0.0
25,2,0.0,0.0
26,7,0.23809523809523808,0.3333333333333333
27,2,0.0,0.0
28,3,0.0,0.0
29,3,0.0,0.0
30,4,0.8333333333333333,0.75
